image_name,Type_1,Type_2,Type_3
116.jpg,0.0379134,0.15951,0.802576
117.jpg,0.22961,0.707391,0.0629992
118.jpg,0.00414819,0.0416804,0.954171
119.jpg,0.0648103,0.226405,0.708784
120.jpg,0.140042,0.831192,0.0287665
121.jpg,0.163351,0.754363,0.0822858
122.jpg,0.0465079,0.350764,0.602728
123.jpg,0.439921,0.517687,0.0423926
124.jpg,0.0264094,0.385812,0.587778
125.jpg,0.0533623,0.44331,0.503328
126.jpg,0.0984412,0.836546,0.0650129
127.jpg,0.164384,0.457891,0.377725
128.jpg,0.498726,0.495655,0.0056183
129.jpg,0.0465402,0.905912,0.0475475
130.jpg,0.476923,0.293315,0.229762
131.jpg,0.0863189,0.340244,0.573437
132.jpg,0.170946,0.711373,0.117681
133.jpg,0.0104777,0.0743509,0.915171
134.jpg,0.101025,0.805764,0.0932103
135.jpg,0.133595,0.449805,0.4166
136.jpg,0.152413,0.774919,0.0726683
137.jpg,0.176698,0.342993,0.480308
138.jpg,0.118349,0.335528,0.546123
139.jpg,0.215908,0.769673,0.0144189
140.jpg,0.244803,0.723327,0.0318698
141.jpg,0.229638,0.310967,0.459394
142.jpg,0.735936,0.233457,0.030607
143.jpg,0.0105146,0.197588,0.791898
144.jpg,0.114538,0.876209,0.00925308
145.jpg,0.151615,0.477467,0.370918
146.jpg,0.423668,0.569671,0.00666099
147.jpg,0.00865564,0.957598,0.0337466
148.jpg,0.451147,0.454278,0.0945752
149.jpg,0.352047,0.414796,0.233156
150.jpg,0.642499,0.339093,0.0184087
151.jpg,0.115667,0.375149,0.509184
152.jpg,0.0835239,0.798391,0.118085
153.jpg,0.0138578,0.168663,0.81748
154.jpg,0.682114,0.289048,0.028838
155.jpg,0.288188,0.647951,0.0638609
156.jpg,0.0313367,0.248291,0.720372
157.jpg,0.16366,0.78586,0.0504802
158.jpg,0.214095,0.550118,0.235787
159.jpg,0.068776,0.856192,0.0750315
160.jpg,0.453205,0.385334,0.161461
161.jpg,0.045591,0.533008,0.421401
162.jpg,0.0510591,0.821442,0.127499
163.jpg,0.151269,0.763194,0.0855367
164.jpg,0.14983,0.573281,0.276889
165.jpg,0.679003,0.308913,0.0120845
166.jpg,0.274138,0.501471,0.224392
167.jpg,0.0103545,0.0779304,0.911715
168.jpg,0.0498943,0.426449,0.523656
169.jpg,0.489945,0.439798,0.0702566
170.jpg,0.26607,0.610329,0.123601
171.jpg,0.138888,0.59246,0.268652
172.jpg,0.163863,0.715898,0.120239
173.jpg,0.182959,0.352301,0.464739
174.jpg,0.354143,0.518794,0.127063
175.jpg,0.270642,0.380545,0.348813
176.jpg,0.0553327,0.738029,0.206638
177.jpg,0.0802024,0.861228,0.0585696
178.jpg,0.110016,0.471645,0.418339
179.jpg,0.375975,0.585167,0.0388577
180.jpg,0.0740652,0.244137,0.681798
181.jpg,0.122323,0.422079,0.455598
182.jpg,0.0981111,0.433004,0.468885
183.jpg,0.0733931,0.559377,0.36723
184.jpg,0.0207092,0.230001,0.749289
185.jpg,0.0795713,0.597972,0.322457
186.jpg,0.046573,0.798716,0.154711
187.jpg,0.0809777,0.557316,0.361706
188.jpg,0.132691,0.515395,0.351914
189.jpg,0.284036,0.538972,0.176992
190.jpg,0.0505655,0.875599,0.0738359
191.jpg,0.169544,0.543391,0.287065
192.jpg,0.0156503,0.160139,0.824211
193.jpg,0.361995,0.453901,0.184104
194.jpg,0.134212,0.524282,0.341506
195.jpg,0.106783,0.721919,0.171298
196.jpg,0.579159,0.404447,0.0163938
197.jpg,0.466522,0.452783,0.0806951
198.jpg,0.109936,0.221697,0.668366
199.jpg,0.0222465,0.431652,0.546101
200.jpg,0.138183,0.731311,0.130507
201.jpg,0.177701,0.518648,0.303651
202.jpg,0.153692,0.583514,0.262794
203.jpg,0.264732,0.501104,0.234163
204.jpg,0.0257557,0.394305,0.57994
205.jpg,0.00754793,0.16261,0.829842
206.jpg,0.149417,0.776438,0.0741456
207.jpg,0.0749365,0.336821,0.588243
208.jpg,0.027016,0.229919,0.743065
209.jpg,0.0127155,0.112135,0.87515
210.jpg,0.0502,0.267276,0.682524
211.jpg,0.405248,0.574011,0.0207419
212.jpg,0.38516,0.558932,0.0559081
213.jpg,0.0438473,0.349515,0.606638
214.jpg,0.272034,0.629931,0.098035
215.jpg,0.594524,0.347446,0.0580298
216.jpg,0.255703,0.692265,0.0520318
217.jpg,0.35745,0.609728,0.0328219
218.jpg,0.0182686,0.95604,0.0256911
219.jpg,0.0170217,0.0829373,0.900041
220.jpg,0.239238,0.723247,0.0375157
221.jpg,0.0529581,0.460954,0.486088
222.jpg,0.0802771,0.618933,0.30079
223.jpg,0.0363875,0.462139,0.501474
224.jpg,0.0209859,0.448445,0.530569
225.jpg,0.0416175,0.908217,0.0501653
226.jpg,0.0807853,0.263571,0.655644
227.jpg,0.11814,0.71866,0.1632
228.jpg,0.142263,0.80456,0.0531765
229.jpg,0.132297,0.471018,0.396685
230.jpg,0.210067,0.670461,0.119472
231.jpg,0.452183,0.470646,0.0771711
232.jpg,0.381325,0.530936,0.0877391
233.jpg,0.538788,0.435287,0.0259252
234.jpg,0.0423046,0.39295,0.564746
235.jpg,0.126443,0.823688,0.0498694
236.jpg,0.312352,0.473642,0.214006
237.jpg,0.24419,0.255796,0.500013
238.jpg,0.0330604,0.303476,0.663464
239.jpg,0.0497977,0.928662,0.0215405
240.jpg,0.135125,0.55259,0.312285
241.jpg,0.821553,0.153483,0.0249637
242.jpg,0.24626,0.529953,0.223787
243.jpg,0.751347,0.230845,0.0178081
244.jpg,0.0849069,0.71237,0.202723
245.jpg,0.332717,0.650837,0.0164453
246.jpg,0.117937,0.786066,0.0959962
247.jpg,0.317448,0.373678,0.308874
248.jpg,0.0492519,0.341989,0.608759
249.jpg,0.0414989,0.434093,0.524408
250.jpg,0.0316538,0.82617,0.142176
251.jpg,0.126525,0.732665,0.14081
252.jpg,0.0812585,0.542534,0.376207
253.jpg,0.193782,0.573549,0.232669
254.jpg,0.0246072,0.150111,0.825282
255.jpg,0.04299,0.779724,0.177286
256.jpg,0.114716,0.582981,0.302303
257.jpg,0.2375,0.715014,0.0474862
258.jpg,0.0255995,0.631553,0.342848
259.jpg,0.0292338,0.249691,0.721075
260.jpg,0.160961,0.789745,0.0492939
261.jpg,0.10416,0.861015,0.0348258
262.jpg,0.0542208,0.914929,0.0308498
263.jpg,0.120794,0.824768,0.0544373
264.jpg,0.0361739,0.385644,0.578182
265.jpg,0.0544476,0.180349,0.765203
266.jpg,0.0216041,0.129762,0.848634
267.jpg,0.599245,0.331307,0.0694473
268.jpg,0.327883,0.63196,0.0401565
269.jpg,0.162507,0.819954,0.0175392
270.jpg,0.00816911,0.105412,0.886419
271.jpg,0.226263,0.470851,0.302886
272.jpg,0.242479,0.62093,0.13659
273.jpg,0.0717892,0.400563,0.527647
274.jpg,0.258627,0.694276,0.0470971
275.jpg,0.0958201,0.37855,0.52563
276.jpg,0.0298968,0.354729,0.615375
277.jpg,0.311728,0.642795,0.0454767
278.jpg,0.0550876,0.40917,0.535743
279.jpg,0.0372786,0.649946,0.312775
280.jpg,0.0950101,0.802571,0.102419
281.jpg,0.0752129,0.467487,0.4573
282.jpg,0.0899453,0.798758,0.111297
283.jpg,0.0149887,0.0929631,0.892048
284.jpg,0.0230273,0.295998,0.680975
285.jpg,0.34104,0.634208,0.0247518
286.jpg,0.043055,0.81073,0.146215
287.jpg,0.0546939,0.442282,0.503024
288.jpg,0.0441345,0.84801,0.107856
289.jpg,0.400388,0.53953,0.0600815
290.jpg,0.050354,0.86705,0.0825963
291.jpg,0.393674,0.529968,0.0763575
292.jpg,0.338655,0.330248,0.331097
293.jpg,0.482137,0.481323,0.0365404
294.jpg,0.612681,0.333117,0.0542024
295.jpg,0.158669,0.691283,0.150048
296.jpg,0.404885,0.514765,0.0803503
297.jpg,0.337753,0.52919,0.133057
298.jpg,0.286788,0.40791,0.305302
299.jpg,0.276874,0.652835,0.0702916
300.jpg,0.245485,0.684985,0.0695306
301.jpg,0.0206925,0.441667,0.537641
302.jpg,0.0249074,0.190031,0.785061
303.jpg,0.406275,0.521666,0.0720592
304.jpg,0.314241,0.608974,0.0767854
305.jpg,0.0202712,0.197697,0.782032
306.jpg,0.168717,0.688101,0.143182
307.jpg,0.0116258,0.0508929,0.937481
308.jpg,0.561707,0.43084,0.00745299
309.jpg,0.0183537,0.687009,0.294638
310.jpg,0.0763148,0.447257,0.476428
311.jpg,0.0413538,0.0855714,0.873075
312.jpg,0.303613,0.644534,0.0518534
313.jpg,0.0688128,0.307244,0.623943
314.jpg,0.0981711,0.850725,0.0511038
315.jpg,0.157837,0.662289,0.179874
316.jpg,0.181094,0.529862,0.289044
317.jpg,0.306981,0.530627,0.162393
318.jpg,0.0895064,0.846073,0.0644204
319.jpg,0.0148691,0.920097,0.0650339
320.jpg,0.410673,0.546222,0.0431056
321.jpg,0.173951,0.493687,0.332363
322.jpg,0.118218,0.815301,0.0664812
323.jpg,0.0554808,0.687923,0.256596
324.jpg,0.173123,0.474586,0.352291
325.jpg,0.179248,0.482131,0.338621
326.jpg,0.0404687,0.371858,0.587673
327.jpg,0.0443773,0.332273,0.62335
328.jpg,0.32055,0.29912,0.38033
329.jpg,0.0817642,0.327284,0.590951
330.jpg,0.276101,0.618271,0.105628
331.jpg,0.485495,0.435417,0.0790878
332.jpg,0.190324,0.370787,0.438889
333.jpg,0.0683821,0.331459,0.600159
334.jpg,0.0611338,0.315925,0.622941
335.jpg,0.0224901,0.268228,0.709282
336.jpg,0.756218,0.205254,0.0385283
337.jpg,0.0241532,0.362525,0.613322
338.jpg,0.458931,0.491697,0.0493718
339.jpg,0.132955,0.267474,0.599571
340.jpg,0.410839,0.495525,0.0936354
341.jpg,0.0415422,0.645759,0.312699
342.jpg,0.137159,0.369372,0.493469
343.jpg,0.0218525,0.174027,0.80412
344.jpg,0.490552,0.444744,0.0647031
345.jpg,0.136276,0.846517,0.0172071
346.jpg,0.150702,0.500581,0.348717
347.jpg,0.187186,0.738856,0.0739578
348.jpg,0.0675198,0.262712,0.669768
349.jpg,0.0540447,0.346045,0.59991
350.jpg,0.0178933,0.694586,0.287521
351.jpg,0.0932925,0.684944,0.221763
352.jpg,0.208444,0.715667,0.0758891
353.jpg,0.0155731,0.15176,0.832667
354.jpg,0.109336,0.864687,0.0259774
355.jpg,0.161831,0.759303,0.0788655
356.jpg,0.408497,0.521732,0.0697708
357.jpg,0.248118,0.53472,0.217161
358.jpg,0.0249889,0.788937,0.186074
359.jpg,0.0883137,0.523369,0.388318
360.jpg,0.0842939,0.891108,0.0245981
361.jpg,0.184231,0.404414,0.411355
362.jpg,0.00706147,0.349551,0.643388
363.jpg,0.266761,0.486414,0.246824
364.jpg,0.0660314,0.471975,0.461994
365.jpg,0.287506,0.585196,0.127297
366.jpg,0.0125693,0.0709284,0.916502
367.jpg,0.459456,0.528886,0.0116586
368.jpg,0.066874,0.199869,0.733257
369.jpg,0.132827,0.56235,0.304823
370.jpg,0.0661957,0.546921,0.386883
371.jpg,0.681598,0.273551,0.0448519
372.jpg,0.0277098,0.144408,0.827883
373.jpg,0.450015,0.501106,0.0488787
374.jpg,0.220114,0.483685,0.296201
375.jpg,0.370899,0.570672,0.0584292
376.jpg,0.0630455,0.379221,0.557733
377.jpg,0.0632645,0.802674,0.134061
378.jpg,0.0325224,0.168328,0.79915
379.jpg,0.0270553,0.154454,0.818491
380.jpg,0.100558,0.592661,0.306781
381.jpg,0.0971822,0.688384,0.214434
382.jpg,0.588947,0.374355,0.0366983
383.jpg,0.680648,0.204987,0.114366
384.jpg,0.0169383,0.19081,0.792252
385.jpg,0.0577221,0.337113,0.605165
386.jpg,0.016858,0.0714116,0.91173
387.jpg,0.035029,0.302088,0.662883
388.jpg,0.0442781,0.578221,0.377501
389.jpg,0.208414,0.778072,0.0135137
390.jpg,0.193516,0.589231,0.217253
391.jpg,0.106502,0.363429,0.530068
392.jpg,0.143813,0.691531,0.164656
393.jpg,0.368235,0.46976,0.162004
394.jpg,0.0385357,0.693391,0.268073
395.jpg,0.221131,0.71621,0.0626585
396.jpg,0.204557,0.558366,0.237077
397.jpg,0.515358,0.414754,0.069888
398.jpg,0.071813,0.600597,0.32759
399.jpg,0.306063,0.492399,0.201538
400.jpg,0.0554936,0.231483,0.713023
401.jpg,0.160609,0.63382,0.205571
402.jpg,0.244718,0.551034,0.204248
403.jpg,0.398347,0.560147,0.0415061
404.jpg,0.24992,0.699408,0.050672
405.jpg,0.256847,0.7222,0.0209524
406.jpg,0.374245,0.592455,0.0332994
407.jpg,0.242482,0.650002,0.107516
408.jpg,0.172567,0.375399,0.452034
409.jpg,0.00985545,0.0926192,0.897525
410.jpg,0.173142,0.569097,0.257762
411.jpg,0.0573825,0.832866,0.109751
412.jpg,0.197301,0.518392,0.284307
413.jpg,0.0175806,0.131536,0.850883
414.jpg,0.0141633,0.0872217,0.898615
415.jpg,0.375179,0.603429,0.0213922
416.jpg,0.309978,0.670807,0.0192151
417.jpg,0.27385,0.545817,0.180334
418.jpg,0.0311739,0.331239,0.637587
419.jpg,0.472441,0.396799,0.13076
420.jpg,0.0325182,0.303433,0.664049
421.jpg,0.0387621,0.50875,0.452488
422.jpg,0.0438117,0.277631,0.678557
423.jpg,0.0329111,0.221,0.746089
424.jpg,0.102568,0.535706,0.361726
425.jpg,0.0093368,0.0400078,0.950655
426.jpg,0.0377021,0.610278,0.35202
427.jpg,0.0220746,0.332575,0.64535
428.jpg,0.0248979,0.320024,0.655079
429.jpg,0.0246111,0.124536,0.850853
430.jpg,0.293083,0.632497,0.0744205
431.jpg,0.728334,0.257273,0.0143924
432.jpg,0.004378,0.0388115,0.956811
433.jpg,0.0510367,0.214076,0.734888
434.jpg,0.149895,0.446364,0.403741
435.jpg,0.00766474,0.0764418,0.915893
436.jpg,0.181346,0.76395,0.0547043
437.jpg,0.466615,0.476179,0.057206
438.jpg,0.0720441,0.825856,0.1021
439.jpg,0.159057,0.655745,0.185199
440.jpg,0.241037,0.419399,0.339564
441.jpg,0.0857337,0.719804,0.194462
442.jpg,0.276565,0.582974,0.14046
443.jpg,0.05843,0.412136,0.529434
444.jpg,0.1851,0.435471,0.379429
445.jpg,0.16418,0.460101,0.37572
446.jpg,0.268781,0.628927,0.102292
447.jpg,0.267351,0.240483,0.492165
448.jpg,0.0273089,0.524797,0.447894
449.jpg,0.35376,0.606689,0.0395508
450.jpg,0.0762933,0.378025,0.545681
451.jpg,0.104821,0.754453,0.140727
452.jpg,0.0113862,0.156929,0.831685
453.jpg,0.563992,0.384808,0.0512005
454.jpg,0.325482,0.490797,0.183721
455.jpg,0.0212343,0.180842,0.797924
456.jpg,0.250322,0.714411,0.0352674
457.jpg,0.33231,0.639269,0.0284214
458.jpg,0.145751,0.718759,0.13549
459.jpg,0.333914,0.632405,0.0336813
460.jpg,0.410055,0.512789,0.0771557
461.jpg,0.0851666,0.641593,0.273241
462.jpg,0.381677,0.517458,0.100865
463.jpg,0.147704,0.749538,0.102757
464.jpg,0.286663,0.690292,0.0230452
465.jpg,0.0353801,0.887811,0.0768094
466.jpg,0.0863179,0.72971,0.183972
467.jpg,0.37044,0.550337,0.0792232
468.jpg,0.268545,0.60646,0.124995
469.jpg,0.105255,0.559684,0.335061
470.jpg,0.431631,0.43313,0.135239
471.jpg,0.341678,0.55243,0.105892
472.jpg,0.0349703,0.13044,0.83459
473.jpg,0.0510736,0.473838,0.475088
474.jpg,0.300746,0.445144,0.25411
475.jpg,0.195209,0.740265,0.0645257
476.jpg,0.112445,0.70731,0.180245
477.jpg,0.149631,0.833481,0.0168883
478.jpg,0.253932,0.637825,0.108243
479.jpg,0.0643841,0.490722,0.444894
480.jpg,0.164643,0.622595,0.212761
481.jpg,0.152415,0.619366,0.228219
482.jpg,0.652255,0.301223,0.046522
483.jpg,0.357086,0.60528,0.0376338
484.jpg,0.165497,0.667779,0.166724
485.jpg,0.016483,0.235154,0.748363
486.jpg,0.268535,0.392001,0.339464
487.jpg,0.420797,0.553809,0.0253939
488.jpg,0.106016,0.635579,0.258405
489.jpg,0.249172,0.231155,0.519674
490.jpg,0.122899,0.646616,0.230484
491.jpg,0.0983125,0.414223,0.487464
492.jpg,0.668022,0.221053,0.110926
493.jpg,0.202191,0.583248,0.214561
494.jpg,0.0491755,0.650253,0.300572
495.jpg,0.0726793,0.889653,0.0376679
496.jpg,0.193479,0.632583,0.173937
497.jpg,0.267649,0.654457,0.0778936
498.jpg,0.217917,0.503487,0.278596
499.jpg,0.0141778,0.178163,0.80766
500.jpg,0.0871081,0.713612,0.19928
501.jpg,0.493143,0.447315,0.0595423
502.jpg,0.0803248,0.647651,0.272024
503.jpg,0.0463284,0.376066,0.577606
504.jpg,0.0156244,0.116788,0.867588
505.jpg,0.0767865,0.866047,0.0571664
506.jpg,0.136548,0.597397,0.266055
507.jpg,0.196678,0.678228,0.125094
508.jpg,0.101784,0.812954,0.0852619
509.jpg,0.184577,0.701502,0.11392
510.jpg,0.321323,0.379059,0.299618
511.jpg,0.0337416,0.157068,0.809191
