image_name,Type_1,Type_2,Type_3
86.jpg,0.00156537,0.405902,0.592533
87.jpg,0.0211705,0.0709757,0.907854
88.jpg,0.612704,0.101008,0.286288
89.jpg,0.0527242,0.0163867,0.930889
90.jpg,0.488385,0.133778,0.377837
91.jpg,0.681751,0.290941,0.0273077
92.jpg,8.57436e-05,0.00379163,0.996123
93.jpg,0.0290042,0.957057,0.0139386
94.jpg,0.134396,0.78523,0.0803738
95.jpg,0.0140086,0.650588,0.335404
96.jpg,0.437572,0.55476,0.00766868
97.jpg,0.613492,0.225307,0.161201
98.jpg,0.492843,0.497381,0.00977577
99.jpg,0.0602171,0.252053,0.687729
100.jpg,0.0351721,0.959444,0.00538369
101.jpg,0.954486,0.0301064,0.0154081
102.jpg,0.0752496,0.903229,0.0215216
103.jpg,0.164083,0.514145,0.321773
104.jpg,0.00147579,0.846016,0.152508
105.jpg,0.00311057,0.596992,0.399898
106.jpg,0.0488744,0.670506,0.28062
107.jpg,0.000374172,0.0106585,0.988967
108.jpg,0.000934328,0.0158522,0.983213
109.jpg,0.000533036,0.00373823,0.995729
110.jpg,0.00388276,0.976384,0.0197329
111.jpg,0.368517,0.377306,0.254177
112.jpg,0.000418714,0.715867,0.283714
113.jpg,0.00478868,0.663639,0.331573
114.jpg,0.0051541,0.978523,0.0163228
115.jpg,0.000336979,0.999207,0.000456264
116.jpg,0.00476413,0.0502489,0.944987
117.jpg,0.0268355,0.961555,0.0116098
118.jpg,0.000326401,0.00159971,0.998074
119.jpg,0.0696976,0.12704,0.803262
120.jpg,0.215337,0.757462,0.0272011
121.jpg,0.00466304,0.992251,0.00308616
122.jpg,0.0104516,0.0836444,0.905904
123.jpg,0.863199,0.112273,0.0245279
124.jpg,0.00364737,0.0154723,0.98088
125.jpg,0.0022754,0.126213,0.871511
126.jpg,0.0130959,0.982388,0.00451627
127.jpg,0.0332878,0.635777,0.330935
128.jpg,0.142665,0.853148,0.00418727
129.jpg,0.000730767,0.99362,0.00564942
130.jpg,0.667858,0.270221,0.0619213
131.jpg,0.22934,0.144822,0.625838
132.jpg,0.440354,0.18932,0.370326
133.jpg,0.00333757,0.00435807,0.992304
134.jpg,0.0107075,0.97501,0.0142822
135.jpg,0.0185319,0.706963,0.274505
136.jpg,0.0637807,0.91276,0.023459
137.jpg,0.0485928,0.664247,0.28716
138.jpg,0.120973,0.111073,0.767953
139.jpg,0.0253541,0.971793,0.00285261
140.jpg,0.0680502,0.929127,0.00282271
141.jpg,0.360829,0.100809,0.538362
142.jpg,0.972106,0.0233052,0.00458927
143.jpg,0.00115826,0.00637099,0.992471
144.jpg,0.00285972,0.996835,0.000305637
145.jpg,0.108837,0.218394,0.672769
146.jpg,0.793831,0.202603,0.00356632
147.jpg,1.78455e-06,0.99998,1.84344e-05
148.jpg,0.180382,0.751217,0.0684011
149.jpg,0.274083,0.576639,0.149278
150.jpg,0.99057,0.00643863,0.00299159
151.jpg,0.0186228,0.105647,0.87573
152.jpg,0.00270204,0.983636,0.0136618
153.jpg,0.00238681,0.0206814,0.976932
154.jpg,0.968557,0.0253679,0.00607488
155.jpg,0.436297,0.540733,0.0229698
156.jpg,0.0020018,0.317507,0.680491
157.jpg,0.00965046,0.968923,0.0214268
158.jpg,0.152711,0.63557,0.211719
159.jpg,0.0012704,0.978807,0.0199227
160.jpg,0.669446,0.0915532,0.239001
161.jpg,0.0630334,0.148664,0.788303
162.jpg,2.75216e-05,0.996718,0.00325449
163.jpg,0.00554472,0.990817,0.00363833
164.jpg,0.00527475,0.960732,0.033993
165.jpg,0.992214,0.00646867,0.0013178
166.jpg,0.440139,0.344546,0.215315
167.jpg,0.00165973,0.0259033,0.972437
168.jpg,0.00860391,0.676356,0.31504
169.jpg,0.609547,0.19944,0.191013
170.jpg,0.585862,0.317627,0.0965107
171.jpg,0.262119,0.609952,0.127928
172.jpg,0.00258501,0.986909,0.0105065
173.jpg,0.0388193,0.392329,0.568852
174.jpg,0.302589,0.622001,0.0754107
175.jpg,0.552892,0.210624,0.236484
176.jpg,0.011258,0.904132,0.0846103
177.jpg,0.0153037,0.969519,0.0151768
178.jpg,0.00573934,0.0446627,0.949598
179.jpg,0.265603,0.721222,0.0131745
180.jpg,0.0365134,0.0333413,0.930145
181.jpg,0.0449041,0.41384,0.541256
182.jpg,0.080425,0.24357,0.676006
183.jpg,0.00532981,0.917907,0.0767635
184.jpg,0.00280825,0.0149489,0.982243
185.jpg,0.00657914,0.120432,0.872989
186.jpg,0.00124305,0.995224,0.00353278
187.jpg,0.0281284,0.168444,0.803428
188.jpg,0.100259,0.570939,0.328802
189.jpg,0.44966,0.313745,0.236595
190.jpg,0.00257616,0.994407,0.00301703
191.jpg,0.170298,0.555379,0.274323
192.jpg,0.00585249,0.0534622,0.940685
193.jpg,0.817914,0.11961,0.0624757
194.jpg,0.0551133,0.120793,0.824093
195.jpg,0.00135407,0.989296,0.00934993
196.jpg,0.54271,0.425613,0.0316766
197.jpg,0.81172,0.108512,0.079768
198.jpg,0.0417509,0.135803,0.822446
199.jpg,0.00196892,0.285378,0.712653
200.jpg,0.100177,0.880568,0.0192553
201.jpg,0.366381,0.434718,0.198901
202.jpg,0.0869669,0.691738,0.221295
203.jpg,0.422585,0.376388,0.201027
204.jpg,0.00674553,0.46587,0.527384
205.jpg,0.00239798,0.0110937,0.986508
206.jpg,0.0188652,0.971961,0.00917358
207.jpg,0.103319,0.579112,0.317569
208.jpg,0.000904352,0.00988131,0.989214
209.jpg,0.00449488,0.0310601,0.964445
210.jpg,0.0307092,0.102036,0.867255
211.jpg,0.109458,0.886023,0.00451868
212.jpg,0.424476,0.512595,0.0629291
213.jpg,0.00706864,0.139987,0.852945
214.jpg,0.112973,0.867414,0.0196128
215.jpg,0.951631,0.0196538,0.0287147
216.jpg,0.00759431,0.983454,0.00895124
217.jpg,0.467128,0.523698,0.00917491
218.jpg,0.00359481,0.98303,0.0133749
219.jpg,0.00397625,0.0166957,0.979328
220.jpg,0.471139,0.48396,0.0449011
221.jpg,0.0040907,0.451718,0.544192
222.jpg,0.0250786,0.652567,0.322354
223.jpg,0.00146025,0.485025,0.513515
224.jpg,0.003183,0.0703178,0.926499
225.jpg,0.00437914,0.917126,0.0784945
226.jpg,0.0350278,0.120779,0.844193
227.jpg,0.0071671,0.988943,0.00388983
228.jpg,0.00958945,0.983511,0.00689919
229.jpg,0.191768,0.443391,0.364841
230.jpg,0.00333502,0.963896,0.0327687
231.jpg,0.550043,0.424647,0.0253096
232.jpg,0.124112,0.854188,0.0217001
233.jpg,0.977904,0.0183353,0.00376094
234.jpg,0.0301689,0.0530105,0.916821
235.jpg,0.187477,0.791943,0.0205794
236.jpg,0.183622,0.639066,0.177312
237.jpg,0.357111,0.140128,0.502761
238.jpg,0.00511183,0.0304162,0.964472
239.jpg,0.000344422,0.998153,0.00150212
240.jpg,0.0569746,0.771627,0.171399
241.jpg,0.920647,0.0635209,0.0158319
242.jpg,0.0334677,0.91551,0.0510225
243.jpg,0.989908,0.00633431,0.00375726
244.jpg,0.00485033,0.890689,0.104461
245.jpg,0.446018,0.549532,0.0044494
246.jpg,0.146946,0.723536,0.129518
247.jpg,0.593764,0.143603,0.262633
248.jpg,0.0152774,0.0915895,0.893133
249.jpg,0.0136775,0.659535,0.326788
250.jpg,0.00489506,0.944428,0.0506769
251.jpg,0.00344079,0.931448,0.065111
252.jpg,0.00777748,0.103885,0.888337
253.jpg,0.0244284,0.764896,0.210675
254.jpg,0.00291772,0.0184549,0.978627
255.jpg,0.0204656,0.706563,0.272971
256.jpg,0.0583705,0.542208,0.399422
257.jpg,0.0862535,0.91091,0.00283649
258.jpg,0.000771043,0.936249,0.06298
259.jpg,0.00554153,0.0672692,0.927189
260.jpg,0.0148807,0.977403,0.00771644
261.jpg,0.0743461,0.80184,0.123814
262.jpg,0.0172297,0.981587,0.00118363
263.jpg,0.0477115,0.935867,0.0164216
264.jpg,0.00388347,0.220404,0.775712
265.jpg,0.0313928,0.0248987,0.943709
266.jpg,0.00195906,0.00696934,0.991072
267.jpg,0.946585,0.0339503,0.0194643
268.jpg,0.125825,0.867503,0.0066715
269.jpg,0.00865887,0.988817,0.00252399
270.jpg,0.00138808,0.0180248,0.980587
271.jpg,0.166267,0.571359,0.262374
272.jpg,0.113412,0.707323,0.179265
273.jpg,0.0181971,0.153516,0.828287
274.jpg,0.135724,0.86248,0.00179573
275.jpg,0.00529422,0.0484527,0.946253
276.jpg,0.000249279,0.0671845,0.932566
277.jpg,0.455755,0.530033,0.0142127
278.jpg,0.0236504,0.124904,0.851445
279.jpg,0.00230586,0.720156,0.277539
280.jpg,0.0590846,0.842621,0.098294
281.jpg,0.0370865,0.46687,0.496043
282.jpg,0.0136308,0.942816,0.0435531
283.jpg,0.00145312,0.00520298,0.993344
284.jpg,0.000574867,0.0115591,0.987866
285.jpg,0.084392,0.900757,0.0148511
286.jpg,0.00505767,0.816861,0.178082
287.jpg,0.042021,0.138488,0.819491
288.jpg,0.0229008,0.848934,0.128165
289.jpg,0.671171,0.188825,0.140004
290.jpg,0.0016997,0.99814,0.000160411
291.jpg,0.317757,0.65241,0.0298333
292.jpg,0.399963,0.157953,0.442084
293.jpg,0.254771,0.733179,0.0120497
294.jpg,0.557791,0.424264,0.0179448
295.jpg,0.025641,0.836143,0.138216
296.jpg,0.747129,0.187773,0.0650973
297.jpg,0.265605,0.689616,0.0447786
298.jpg,0.718478,0.152122,0.1294
299.jpg,0.419737,0.569786,0.0104765
300.jpg,0.0078415,0.963724,0.0284349
301.jpg,0.00141318,0.660623,0.337964
302.jpg,0.00109331,0.0277802,0.971126
303.jpg,0.927767,0.0609845,0.0112484
304.jpg,0.902469,0.0693903,0.0281412
305.jpg,0.00468414,0.22818,0.767136
306.jpg,0.207217,0.74752,0.0452632
307.jpg,0.00352475,0.00114326,0.995332
308.jpg,0.981252,0.017349,0.00139866
309.jpg,0.00366335,0.651059,0.345278
310.jpg,0.0194976,0.0967664,0.883736
311.jpg,0.0104509,0.0120418,0.977507
312.jpg,0.695468,0.277393,0.0271389
313.jpg,0.00424423,0.114317,0.881439
314.jpg,0.0295548,0.822271,0.148174
315.jpg,0.125777,0.459242,0.414981
316.jpg,0.342214,0.431108,0.226678
317.jpg,0.906665,0.0441492,0.0491855
318.jpg,0.00330155,0.988245,0.00845397
319.jpg,0.00196723,0.946548,0.0514845
320.jpg,0.330588,0.635311,0.0341018
321.jpg,0.0706118,0.552952,0.376436
322.jpg,0.0208168,0.965909,0.0132737
323.jpg,0.00957556,0.614544,0.37588
324.jpg,0.0980575,0.48668,0.415262
325.jpg,0.314428,0.493101,0.192471
326.jpg,0.00201601,0.0708124,0.927172
327.jpg,0.0186688,0.195708,0.785623
328.jpg,0.368536,0.236654,0.39481
329.jpg,0.0465364,0.798936,0.154527
330.jpg,0.50743,0.473972,0.0185977
331.jpg,0.771214,0.137422,0.091364
332.jpg,0.0430577,0.528023,0.428919
333.jpg,0.00314102,0.0459991,0.95086
334.jpg,0.0127635,0.072273,0.914964
335.jpg,0.00288294,0.0177896,0.979327
336.jpg,0.978832,0.0121121,0.00905623
337.jpg,0.00244536,0.146643,0.850912
338.jpg,0.464198,0.511665,0.0241372
339.jpg,0.0695831,0.0787511,0.851666
340.jpg,0.186829,0.705263,0.107907
341.jpg,0.00601062,0.771832,0.222158
342.jpg,0.0149185,0.0484399,0.936642
343.jpg,0.00256092,0.0276162,0.969823
344.jpg,0.908867,0.060436,0.0306968
345.jpg,0.771498,0.223995,0.00450736
346.jpg,0.0837157,0.854633,0.0616515
347.jpg,0.0132966,0.978811,0.00789288
348.jpg,0.242111,0.136506,0.621383
349.jpg,0.0347739,0.301904,0.663322
350.jpg,0.00170074,0.882971,0.115328
351.jpg,0.0167322,0.792961,0.190307
352.jpg,0.0734156,0.579925,0.346659
353.jpg,0.00182809,0.0513923,0.94678
354.jpg,0.0131626,0.980854,0.00598328
355.jpg,0.0577421,0.87153,0.0707283
356.jpg,0.631314,0.344167,0.0245191
357.jpg,0.212802,0.717004,0.0701933
358.jpg,0.00162465,0.881985,0.11639
359.jpg,0.0435912,0.556908,0.399501
360.jpg,0.00967073,0.987899,0.00242991
361.jpg,0.638464,0.118619,0.242917
362.jpg,0.00142722,0.77387,0.224702
363.jpg,0.232512,0.514505,0.252983
364.jpg,0.0155857,0.0830771,0.901337
365.jpg,0.270145,0.668985,0.0608702
366.jpg,0.000395422,0.0036628,0.995942
367.jpg,0.0938143,0.904545,0.00164083
368.jpg,0.0141687,0.121564,0.864267
369.jpg,0.0314551,0.837542,0.131003
370.jpg,0.0229913,0.678092,0.298917
371.jpg,0.954928,0.02701,0.0180624
372.jpg,0.000929539,0.00165904,0.997411
373.jpg,0.827967,0.0956736,0.0763591
374.jpg,0.0990336,0.58912,0.311846
375.jpg,0.605713,0.352962,0.041325
376.jpg,0.0150335,0.338193,0.646773
377.jpg,0.0253094,0.96122,0.0134706
378.jpg,0.00676994,0.0268779,0.966352
379.jpg,0.00206931,0.015955,0.981976
380.jpg,0.0863307,0.594839,0.31883
381.jpg,0.00371641,0.972538,0.0237456
382.jpg,0.970403,0.020484,0.00911254
383.jpg,0.907921,0.0335799,0.0584988
384.jpg,0.00139882,0.0627449,0.935856
385.jpg,0.0138623,0.277406,0.708731
386.jpg,0.00682851,0.00418726,0.988984
387.jpg,0.00106036,0.0094997,0.98944
388.jpg,0.00888301,0.683224,0.307893
389.jpg,0.0731905,0.923803,0.00300614
390.jpg,0.242102,0.668655,0.089243
391.jpg,0.0199332,0.684319,0.295747
392.jpg,0.238651,0.693167,0.0681815
393.jpg,0.631861,0.188624,0.179515
394.jpg,0.00289978,0.93002,0.0670806
395.jpg,0.042105,0.947853,0.0100419
396.jpg,0.143148,0.761271,0.0955805
397.jpg,0.709046,0.265536,0.0254182
398.jpg,0.0155605,0.408561,0.575878
399.jpg,0.356838,0.373963,0.269199
400.jpg,0.00652499,0.0225678,0.970907
401.jpg,0.00456698,0.860062,0.135371
402.jpg,0.440913,0.224818,0.334269
403.jpg,0.572755,0.396846,0.0303989
404.jpg,0.243826,0.728531,0.027643
405.jpg,0.175538,0.819407,0.0050549
406.jpg,0.0713638,0.923812,0.00482411
407.jpg,0.237487,0.66212,0.100393
408.jpg,0.319941,0.101103,0.578956
409.jpg,0.00116556,0.0139573,0.984877
410.jpg,0.418972,0.380264,0.200764
411.jpg,0.0066779,0.940701,0.0526215
412.jpg,0.0591503,0.67431,0.266539
413.jpg,0.00166621,0.055561,0.942773
414.jpg,0.00198581,0.00969135,0.988323
415.jpg,0.643791,0.329932,0.0262768
416.jpg,0.73636,0.241725,0.021915
417.jpg,0.77205,0.158103,0.0698467
418.jpg,0.000960945,0.00404117,0.994998
419.jpg,0.808745,0.101004,0.0902508
420.jpg,0.00164548,0.0733409,0.925014
421.jpg,0.00987236,0.615572,0.374555
422.jpg,0.0123528,0.0178671,0.96978
423.jpg,0.00519909,0.0806794,0.914122
424.jpg,0.0203387,0.336027,0.643634
425.jpg,0.00162006,0.00129867,0.997081
426.jpg,0.00278936,0.20265,0.79456
427.jpg,0.0021987,0.0938861,0.903915
428.jpg,0.00208166,0.0726575,0.925261
429.jpg,0.0173657,0.0105447,0.97209
430.jpg,0.599176,0.338706,0.0621182
431.jpg,0.953997,0.0418173,0.00418627
432.jpg,0.000404063,0.000565993,0.99903
433.jpg,0.00460313,0.0052203,0.990177
434.jpg,0.118535,0.201891,0.679573
435.jpg,0.00170173,0.0147135,0.983585
436.jpg,0.303354,0.664353,0.0322921
437.jpg,0.795651,0.190584,0.0137646
438.jpg,0.0033441,0.98932,0.00733587
439.jpg,0.0437862,0.897788,0.0584253
440.jpg,0.180038,0.452239,0.367723
441.jpg,0.00348948,0.944757,0.0517533
442.jpg,0.353064,0.5786,0.0683365
443.jpg,0.0157531,0.695559,0.288688
444.jpg,0.811385,0.0518771,0.136738
445.jpg,0.214237,0.265825,0.519939
446.jpg,0.152152,0.656017,0.191832
447.jpg,0.745681,0.0789966,0.175323
448.jpg,0.00950659,0.652497,0.337996
449.jpg,0.418006,0.564769,0.0172245
450.jpg,0.0347649,0.127457,0.837778
451.jpg,0.00356558,0.985524,0.0109107
452.jpg,0.000911301,0.0150254,0.984063
453.jpg,0.945123,0.0367977,0.0180793
454.jpg,0.56195,0.199978,0.238073
455.jpg,0.00505008,0.0340928,0.960857
456.jpg,0.010765,0.980978,0.00825708
457.jpg,0.210776,0.767303,0.0219212
458.jpg,0.015178,0.884187,0.100635
459.jpg,0.178541,0.814546,0.00691247
460.jpg,0.36947,0.340264,0.290266
461.jpg,0.0264371,0.780678,0.192885
462.jpg,0.0553173,0.847279,0.0974038
463.jpg,0.0408336,0.923796,0.0353704
464.jpg,0.040405,0.958324,0.00127075
465.jpg,0.0109326,0.953756,0.0353112
466.jpg,0.026077,0.918078,0.0558451
467.jpg,0.736721,0.190223,0.0730561
468.jpg,0.31118,0.650734,0.0380859
469.jpg,0.0540432,0.582011,0.363945
470.jpg,0.763365,0.177392,0.0592436
471.jpg,0.379909,0.520661,0.0994297
472.jpg,0.007777,0.0151191,0.977104
473.jpg,0.00541687,0.539088,0.455495
474.jpg,0.0969702,0.717781,0.185249
475.jpg,0.457996,0.464498,0.0775065
476.jpg,0.0489055,0.748672,0.202422
477.jpg,0.241066,0.757065,0.00186953
478.jpg,0.0210531,0.936915,0.0420317
479.jpg,0.026194,0.632622,0.341184
480.jpg,0.164165,0.669628,0.166207
481.jpg,0.224064,0.658822,0.117114
482.jpg,0.680208,0.277835,0.0419572
483.jpg,0.279542,0.664747,0.0557115
484.jpg,0.256231,0.416954,0.326815
485.jpg,0.00249669,0.0311871,0.966316
486.jpg,0.484135,0.28243,0.233435
487.jpg,0.0896749,0.907818,0.00250678
488.jpg,0.0359082,0.72868,0.235412
489.jpg,0.214267,0.0742278,0.711505
490.jpg,0.0901366,0.823395,0.0864687
491.jpg,0.0761347,0.16451,0.759355
492.jpg,0.967861,0.00471864,0.0274203
493.jpg,0.503162,0.236441,0.260396
494.jpg,0.0270648,0.348298,0.624637
495.jpg,0.00154729,0.996442,0.00201085
496.jpg,0.222605,0.64546,0.131935
497.jpg,0.628423,0.3103,0.0612767
498.jpg,0.05434,0.727246,0.218414
499.jpg,0.00181943,0.0163099,0.981871
500.jpg,0.0710244,0.643559,0.285417
501.jpg,0.973117,0.0190326,0.00785068
502.jpg,0.154628,0.487382,0.35799
503.jpg,0.039953,0.268859,0.691188
504.jpg,0.000758329,0.00568442,0.993557
505.jpg,0.0223585,0.927424,0.0502173
506.jpg,0.0194006,0.868499,0.112101
507.jpg,0.323161,0.401595,0.275244
508.jpg,0.380925,0.496465,0.12261
509.jpg,0.35729,0.623238,0.0194722
510.jpg,0.523408,0.252982,0.22361
511.jpg,0.0188089,0.0196527,0.961538
