image_name,Type_1,Type_2,Type_3
135.jpg,0.0471734,0.929401,0.0234258
136.jpg,0.0335745,0.960758,0.00566765
137.jpg,0.0855621,0.805225,0.109213
138.jpg,0.00152936,0.0470133,0.951457
139.jpg,0.0573925,0.902609,0.0399988
140.jpg,0.0521166,0.803286,0.144597
141.jpg,0.00228887,0.0583766,0.939335
142.jpg,0.691401,0.301398,0.00720114
143.jpg,0.000737101,0.022706,0.976557
144.jpg,0.0899109,0.908833,0.00125621
145.jpg,0.00524964,0.0876339,0.907116
146.jpg,0.0973057,0.900167,0.00252768
147.jpg,0.00252271,0.977749,0.0197285
148.jpg,0.140905,0.835575,0.0235205
149.jpg,0.00518033,0.0477613,0.947058
150.jpg,0.49028,0.50544,0.00427981
151.jpg,0.00180856,0.0990679,0.899124
152.jpg,0.00731834,0.101641,0.891041
153.jpg,0.000866367,0.0265175,0.972616
154.jpg,0.614988,0.361917,0.0230951
155.jpg,0.827529,0.168217,0.00425384
156.jpg,0.0107201,0.546346,0.442933
157.jpg,0.0147056,0.700828,0.284466
158.jpg,0.00400691,0.0866702,0.909323
159.jpg,0.122632,0.797349,0.0800188
160.jpg,0.0747273,0.856436,0.0688369
161.jpg,0.00542535,0.0935605,0.901014
162.jpg,0.00606938,0.0899942,0.903936
163.jpg,0.143933,0.781624,0.0744434
164.jpg,0.0247717,0.527807,0.447422
165.jpg,0.888426,0.109194,0.00238023
166.jpg,0.653938,0.325997,0.0200651
167.jpg,0.00848084,0.159335,0.832185
168.jpg,0.136922,0.250141,0.612937
169.jpg,0.151173,0.482465,0.366362
170.jpg,0.0150066,0.429377,0.555616
171.jpg,0.0094657,0.0853914,0.905143
172.jpg,0.0521689,0.904756,0.0430755
173.jpg,0.00170697,0.0563104,0.941983
174.jpg,0.186618,0.713296,0.100086
175.jpg,0.00249142,0.0974475,0.900061
176.jpg,0.00890329,0.108097,0.883
177.jpg,0.17792,0.317841,0.504239
178.jpg,0.00147263,0.0139504,0.984577
179.jpg,0.0695252,0.927857,0.00261802
180.jpg,0.00322561,0.0477812,0.948993
181.jpg,0.0103724,0.533733,0.455895
182.jpg,0.000588888,0.0677275,0.931684
183.jpg,0.00814038,0.0521597,0.9397
184.jpg,0.00129169,0.0249407,0.973768
185.jpg,0.0209915,0.364999,0.614009
186.jpg,0.0130969,0.865365,0.121538
187.jpg,0.000331014,0.026944,0.972725
188.jpg,0.00260385,0.284027,0.713369
189.jpg,0.168314,0.799679,0.0320074
190.jpg,0.00375527,0.772042,0.224203
191.jpg,0.00250731,0.067228,0.930265
192.jpg,0.00132432,0.0220103,0.976665
193.jpg,0.0686731,0.537411,0.393916
194.jpg,0.00150883,0.0560688,0.942422
195.jpg,0.00651775,0.241764,0.751718
196.jpg,0.587142,0.407561,0.00529746
197.jpg,0.14384,0.719953,0.136207
198.jpg,0.000922317,0.158722,0.840356
199.jpg,0.00194345,0.0650421,0.933015
200.jpg,0.163686,0.765245,0.0710684
201.jpg,0.0208975,0.960312,0.01879
202.jpg,0.0507133,0.769937,0.17935
203.jpg,0.0053499,0.41956,0.57509
204.jpg,0.00490439,0.661474,0.333622
205.jpg,0.000496993,0.0104844,0.989019
206.jpg,0.0506741,0.502794,0.446532
207.jpg,0.0564256,0.47708,0.466495
208.jpg,0.00896547,0.373336,0.617699
209.jpg,0.000722616,0.00607745,0.9932
210.jpg,0.0101359,0.274966,0.714898
211.jpg,0.305649,0.692227,0.00212434
212.jpg,0.0663904,0.714467,0.219142
213.jpg,0.00126837,0.0362085,0.962523
214.jpg,0.091077,0.482028,0.426895
215.jpg,0.157296,0.84086,0.00184478
216.jpg,0.200234,0.472916,0.32685
217.jpg,0.822754,0.170698,0.00654818
218.jpg,0.0273513,0.966662,0.00598652
219.jpg,0.00489499,0.0441327,0.950972
220.jpg,0.0976859,0.8847,0.0176146
221.jpg,0.00022155,0.0231871,0.976591
222.jpg,0.001018,0.0690907,0.929891
223.jpg,0.000222775,0.00984823,0.989929
224.jpg,0.00129152,0.179316,0.819392
225.jpg,0.0284989,0.664677,0.306824
226.jpg,0.00269813,0.0480231,0.949279
227.jpg,0.0212038,0.445162,0.533634
228.jpg,0.0931874,0.895902,0.0109104
229.jpg,0.0552105,0.388734,0.556055
230.jpg,0.270594,0.678952,0.0504543
231.jpg,0.925164,0.0739386,0.000897035
232.jpg,0.241245,0.673099,0.0856566
233.jpg,0.744969,0.207452,0.0475794
234.jpg,0.00318496,0.0159272,0.980888
235.jpg,0.0261793,0.756845,0.216976
236.jpg,0.0454683,0.16962,0.784912
237.jpg,0.00228218,0.117039,0.880679
238.jpg,0.00129706,0.0483365,0.950366
239.jpg,0.0673945,0.914591,0.0180146
240.jpg,0.00368598,0.0957632,0.900551
241.jpg,0.206489,0.474676,0.318834
242.jpg,0.036464,0.383869,0.579667
243.jpg,0.327072,0.649325,0.0236025
244.jpg,0.00151107,0.0144957,0.983993
245.jpg,0.181983,0.790906,0.0271109
246.jpg,0.264296,0.723347,0.0123564
247.jpg,0.0150951,0.0865673,0.898338
248.jpg,0.00114154,0.0115612,0.987297
249.jpg,0.00752668,0.197348,0.795125
250.jpg,0.00909121,0.0644199,0.926489
251.jpg,0.00806886,0.717537,0.274394
252.jpg,0.0266726,0.321424,0.651903
253.jpg,0.00606464,0.684955,0.308981
254.jpg,0.000611797,0.00824555,0.991143
255.jpg,0.0088432,0.890746,0.100411
256.jpg,0.000492265,0.0404988,0.959009
257.jpg,0.0567831,0.923752,0.0194652
258.jpg,0.0018388,0.0517504,0.946411
259.jpg,0.00488316,0.0492611,0.945856
260.jpg,0.120804,0.789636,0.0895596
261.jpg,0.293065,0.696603,0.010332
262.jpg,0.142666,0.730036,0.127298
263.jpg,0.00939725,0.779384,0.211219
264.jpg,0.000463578,0.0126048,0.986932
265.jpg,0.00304824,0.0251962,0.971756
266.jpg,0.00297565,0.0317846,0.96524
267.jpg,0.204189,0.776627,0.0191842
268.jpg,0.22946,0.764041,0.0064993
269.jpg,0.597328,0.400902,0.00177031
270.jpg,0.000220413,0.0137504,0.986029
271.jpg,0.00738204,0.409358,0.58326
272.jpg,0.0124213,0.361383,0.626196
273.jpg,0.00318987,0.0385358,0.958274
274.jpg,0.148998,0.792123,0.0588783
275.jpg,0.0160624,0.0334376,0.9505
276.jpg,0.00846392,0.441226,0.55031
277.jpg,0.148658,0.819365,0.0319768
278.jpg,0.00504347,0.101023,0.893933
279.jpg,0.00119094,0.0127353,0.986074
280.jpg,0.0866152,0.308312,0.605073
281.jpg,0.00470196,0.0414286,0.953869
282.jpg,0.0622997,0.756046,0.181654
283.jpg,0.00520834,0.029674,0.965118
284.jpg,0.000807501,0.00864657,0.990546
285.jpg,0.36562,0.589056,0.0453239
286.jpg,0.0158882,0.387953,0.596159
287.jpg,0.00167064,0.112172,0.886157
288.jpg,0.104353,0.35376,0.541887
289.jpg,0.449286,0.420079,0.130636
290.jpg,0.0108396,0.964734,0.0244261
291.jpg,0.20888,0.679025,0.112095
292.jpg,0.139181,0.82195,0.0388692
293.jpg,0.57994,0.287848,0.132212
294.jpg,0.0371779,0.953857,0.00896501
295.jpg,0.0695999,0.71551,0.21489
296.jpg,0.459038,0.518586,0.0223761
297.jpg,0.0668911,0.877483,0.0556257
298.jpg,0.0016109,0.0208225,0.977567
299.jpg,0.572219,0.410676,0.0171051
300.jpg,0.0682902,0.897693,0.0340167
301.jpg,0.0132765,0.0984879,0.888236
302.jpg,0.000757619,0.00827289,0.990969
303.jpg,0.253079,0.578384,0.168537
304.jpg,0.607507,0.37895,0.0135427
305.jpg,0.00617065,0.894479,0.0993502
306.jpg,0.113218,0.389051,0.49773
307.jpg,0.00186361,0.0362718,0.961865
308.jpg,0.324194,0.650235,0.0255709
309.jpg,0.00278104,0.0117748,0.985444
310.jpg,0.00502107,0.144384,0.850595
311.jpg,0.000836627,0.0131366,0.986027
312.jpg,0.171805,0.677524,0.150671
313.jpg,0.00870521,0.282793,0.708502
314.jpg,0.0508543,0.713511,0.235635
315.jpg,0.0538814,0.198954,0.747165
316.jpg,0.125063,0.675056,0.19988
317.jpg,0.23348,0.649581,0.116938
318.jpg,0.360287,0.629975,0.00973802
319.jpg,0.00341922,0.251094,0.745487
320.jpg,0.0578082,0.930999,0.0111926
321.jpg,0.00447484,0.0820697,0.913455
322.jpg,0.00207176,0.032282,0.965646
323.jpg,0.0833967,0.805315,0.111288
324.jpg,0.209277,0.439634,0.351089
325.jpg,0.00842434,0.141796,0.84978
326.jpg,0.000183752,0.0132848,0.986531
327.jpg,0.0111988,0.130157,0.858644
328.jpg,0.0202716,0.105978,0.87375
329.jpg,0.0256393,0.672927,0.301433
330.jpg,0.171541,0.602183,0.226276
331.jpg,0.829083,0.16265,0.00826666
332.jpg,0.109157,0.451306,0.439537
333.jpg,0.00228698,0.0561748,0.941538
334.jpg,0.00060199,0.0389167,0.960481
335.jpg,0.00280799,0.0290786,0.968113
336.jpg,0.668164,0.315484,0.0163525
337.jpg,0.0531429,0.343908,0.602949
338.jpg,0.0429703,0.310202,0.646828
339.jpg,0.000518579,0.0813914,0.91809
340.jpg,0.0841054,0.645876,0.270019
341.jpg,0.0131885,0.401779,0.585033
342.jpg,0.00754379,0.0929528,0.899503
343.jpg,0.000989289,0.0131598,0.985851
344.jpg,0.763981,0.225672,0.0103473
345.jpg,0.0234808,0.970973,0.00554581
346.jpg,0.00318504,0.251186,0.745629
347.jpg,0.0218829,0.46811,0.510007
348.jpg,0.000730641,0.0244271,0.974842
349.jpg,0.0135052,0.932573,0.0539214
350.jpg,0.00768257,0.193173,0.799145
351.jpg,0.00449384,0.258527,0.736979
352.jpg,0.0544812,0.463902,0.481617
353.jpg,0.000620799,0.0326596,0.96672
354.jpg,0.15269,0.692644,0.154666
355.jpg,0.235913,0.609188,0.154899
356.jpg,0.608059,0.388572,0.00336878
357.jpg,0.0461925,0.753078,0.20073
358.jpg,0.0311465,0.886104,0.0827495
359.jpg,0.000903883,0.0199008,0.979195
360.jpg,0.0254903,0.963207,0.011303
361.jpg,0.00673073,0.0687567,0.924513
362.jpg,0.00561075,0.921232,0.0731569
363.jpg,0.00404379,0.123396,0.87256
364.jpg,0.00100939,0.00950738,0.989483
365.jpg,0.0252404,0.923229,0.051531
366.jpg,0.00117348,0.0129418,0.985885
367.jpg,0.405097,0.509995,0.0849083
368.jpg,0.00952986,0.0657194,0.924751
369.jpg,0.00892061,0.595942,0.395138
370.jpg,0.0215281,0.0932198,0.885252
371.jpg,0.29982,0.638452,0.0617284
372.jpg,0.000258439,0.00609649,0.993645
373.jpg,0.207425,0.749009,0.043566
374.jpg,0.00674913,0.318897,0.674354
375.jpg,0.151462,0.722697,0.125841
376.jpg,0.0037175,0.234633,0.761649
377.jpg,0.100875,0.895532,0.00359309
378.jpg,0.0194957,0.165141,0.815363
379.jpg,0.000606525,0.0121672,0.987226
380.jpg,0.00305518,0.0296512,0.967294
381.jpg,0.264358,0.709982,0.0256599
382.jpg,0.308773,0.687996,0.00323104
383.jpg,0.183395,0.71883,0.0977749
384.jpg,0.00388018,0.178952,0.817168
385.jpg,0.00596525,0.0893988,0.904636
386.jpg,6.8118e-05,0.00201129,0.997921
387.jpg,0.00504643,0.050525,0.944429
388.jpg,0.00554465,0.0418934,0.952562
389.jpg,0.00942783,0.972397,0.0181752
390.jpg,0.00962129,0.120437,0.869942
391.jpg,0.00124901,0.237488,0.761263
392.jpg,0.0484966,0.191858,0.759645
393.jpg,0.0155942,0.116977,0.867429
394.jpg,0.0321583,0.672732,0.29511
395.jpg,0.11292,0.537003,0.350077
396.jpg,0.0157622,0.0535083,0.930729
397.jpg,0.291898,0.646454,0.0616474
398.jpg,0.00348237,0.462477,0.534041
399.jpg,0.0531293,0.490857,0.456013
400.jpg,0.00147556,0.0224181,0.976106
401.jpg,0.0622502,0.888198,0.0495521
402.jpg,0.234405,0.553785,0.21181
403.jpg,0.115284,0.874754,0.00996152
404.jpg,0.040893,0.820706,0.138401
405.jpg,0.158587,0.80243,0.0389834
406.jpg,0.611548,0.338931,0.0495211
407.jpg,0.761184,0.233986,0.00483043
408.jpg,0.0278391,0.845128,0.127033
409.jpg,0.000193683,0.00337572,0.996431
410.jpg,0.00219001,0.201585,0.796225
411.jpg,0.0911607,0.676593,0.232246
412.jpg,0.0470412,0.915852,0.0371071
413.jpg,0.00196279,0.0888752,0.909162
414.jpg,0.000583838,0.0101431,0.989273
415.jpg,0.300604,0.698677,0.000718424
416.jpg,0.27689,0.677559,0.0455511
417.jpg,0.195647,0.608249,0.196104
418.jpg,0.000635367,0.0084714,0.990893
419.jpg,0.213256,0.699017,0.0877271
420.jpg,0.000348035,0.0288617,0.97079
421.jpg,0.0196672,0.860806,0.119527
422.jpg,0.00155712,0.0148967,0.983546
423.jpg,0.00193528,0.0973171,0.900748
424.jpg,0.0270251,0.312261,0.660714
425.jpg,0.000141703,0.00425549,0.995603
426.jpg,0.0540444,0.815428,0.130527
427.jpg,0.0278709,0.270349,0.701781
428.jpg,0.00123164,0.0670119,0.931756
429.jpg,0.00014808,0.00458984,0.995262
430.jpg,0.047687,0.685211,0.267102
431.jpg,0.680825,0.311858,0.00731623
432.jpg,0.000243318,0.0159453,0.983811
433.jpg,0.0126857,0.139916,0.847398
434.jpg,0.0522447,0.581524,0.366232
435.jpg,0.000652073,0.0291224,0.970226
436.jpg,0.0898897,0.903184,0.00692608
437.jpg,0.130037,0.605943,0.26402
438.jpg,0.00848522,0.989908,0.00160646
439.jpg,0.00467194,0.365345,0.629984
440.jpg,0.000816452,0.00965346,0.98953
441.jpg,0.0199159,0.42939,0.550694
442.jpg,0.172926,0.389028,0.438045
443.jpg,0.00324824,0.0199134,0.976838
444.jpg,0.0103979,0.881014,0.108588
445.jpg,0.0262522,0.439665,0.534083
446.jpg,0.0168815,0.351024,0.632095
447.jpg,0.0267816,0.550242,0.422976
448.jpg,0.000685506,0.0330939,0.966221
449.jpg,0.0466226,0.524458,0.428919
450.jpg,0.00157099,0.0907677,0.907661
451.jpg,0.0071274,0.805281,0.187591
452.jpg,6.70963e-05,0.00567512,0.994258
453.jpg,0.265999,0.711722,0.0222788
454.jpg,0.0523616,0.561832,0.385807
455.jpg,0.0348279,0.348456,0.616716
456.jpg,0.720453,0.246907,0.0326404
457.jpg,0.560666,0.433124,0.00620965
458.jpg,0.105018,0.88109,0.0138915
459.jpg,0.0735741,0.383239,0.543187
460.jpg,0.263552,0.518927,0.21752
461.jpg,0.00567926,0.16165,0.832671
462.jpg,0.0779559,0.7371,0.184944
463.jpg,0.0137634,0.279104,0.707132
464.jpg,0.67321,0.254077,0.0727131
465.jpg,0.00497807,0.931631,0.0633905
466.jpg,0.0367377,0.893885,0.0693771
467.jpg,0.197295,0.707594,0.095111
468.jpg,0.0577523,0.8744,0.067848
469.jpg,0.0147559,0.403237,0.582007
470.jpg,0.0165081,0.100445,0.883047
471.jpg,0.1891,0.448529,0.36237
472.jpg,0.108481,0.757371,0.134149
473.jpg,0.0124274,0.11871,0.868863
474.jpg,0.0576606,0.878436,0.0639031
475.jpg,0.165394,0.816553,0.0180539
476.jpg,0.0579521,0.847846,0.0942017
477.jpg,0.849578,0.150008,0.000413609
478.jpg,0.0397077,0.867983,0.0923093
479.jpg,0.0190005,0.243631,0.737368
480.jpg,0.30552,0.689715,0.0047654
481.jpg,0.00356596,0.0318564,0.964578
482.jpg,0.711595,0.282187,0.00621812
483.jpg,0.61132,0.374667,0.0140139
484.jpg,0.09579,0.140449,0.763761
485.jpg,0.000655733,0.0110977,0.988247
486.jpg,0.075277,0.615979,0.308744
487.jpg,0.369053,0.518586,0.11236
488.jpg,0.012151,0.0454106,0.942438
489.jpg,0.0455262,0.514182,0.440292
490.jpg,0.030422,0.914673,0.0549053
491.jpg,0.00463789,0.476068,0.519294
492.jpg,0.0956764,0.828183,0.0761402
493.jpg,0.0327137,0.910514,0.0567726
494.jpg,0.00385147,0.487113,0.509035
495.jpg,0.023429,0.974267,0.00230387
496.jpg,0.00320582,0.252898,0.743896
497.jpg,0.0899442,0.478094,0.431962
498.jpg,0.0233118,0.442656,0.534032
499.jpg,9.98094e-05,0.00790925,0.991991
500.jpg,0.0360011,0.242892,0.721107
501.jpg,0.227685,0.73683,0.0354855
502.jpg,0.0208337,0.0665145,0.912652
503.jpg,0.00174549,0.0508156,0.947439
504.jpg,0.000605843,0.0559175,0.943477
505.jpg,0.0356286,0.555897,0.408474
506.jpg,0.0252245,0.283421,0.691355
507.jpg,0.123303,0.590278,0.286419
508.jpg,0.0194064,0.321877,0.658717
509.jpg,0.280611,0.614516,0.104872
510.jpg,0.00113207,0.00979774,0.98907
511.jpg,0.000853178,0.0141688,0.984978
