image_name,Type_1,Type_2,Type_3
83.jpg,0.000561969,0.000375604,0.999062
84.jpg,0.998276,0.00172295,6.46884e-07
85.jpg,0.000123853,0.999875,9.31521e-07
86.jpg,1.52382e-07,0.00342311,0.996577
87.jpg,1.10691e-06,0.000220949,0.999778
88.jpg,0.000562419,0.992365,0.00707245
89.jpg,3.60706e-05,5.34699e-05,0.99991
90.jpg,0.941274,0.0587099,1.58896e-05
91.jpg,0.00822975,0.991765,5.65211e-06
92.jpg,7.63594e-09,4.57201e-06,0.999995
93.jpg,7.66594e-05,0.999885,3.80255e-05
94.jpg,0.000559026,0.999431,1.00968e-05
95.jpg,2.15767e-05,0.999978,2.26583e-07
96.jpg,0.989305,0.00976326,0.000931652
97.jpg,7.36584e-05,0.000214923,0.999711
98.jpg,6.14931e-05,0.999938,1.52014e-07
99.jpg,3.68778e-06,4.61472e-05,0.99995
100.jpg,0.101369,0.898406,0.000224788
101.jpg,0.0134296,0.986569,1.22738e-06
102.jpg,1.11813e-05,0.999186,0.000802499
103.jpg,0.00157028,0.986927,0.0115027
104.jpg,0.0157305,0.968226,0.0160433
105.jpg,0.000211291,0.998944,0.000844862
106.jpg,0.0420812,0.95762,0.000298847
107.jpg,6.27071e-06,0.976012,0.023982
108.jpg,6.66748e-09,0.0282446,0.971755
109.jpg,9.53101e-08,0.00202367,0.997976
110.jpg,0.000220702,0.999764,1.50867e-05
111.jpg,0.834966,0.0267412,0.138293
112.jpg,3.66713e-08,0.000403777,0.999596
113.jpg,6.18703e-06,0.196263,0.803731
114.jpg,0.00027587,0.995177,0.00454668
115.jpg,1.86152e-06,0.999998,3.40946e-07
116.jpg,0.00566744,0.799428,0.194904
117.jpg,1.69348e-06,0.999995,3.20165e-06
118.jpg,2.46331e-06,0.000723108,0.999274
119.jpg,9.07124e-05,0.999473,0.0004366
120.jpg,0.000355303,0.999644,1.2014e-06
121.jpg,4.04206e-07,0.999961,3.87219e-05
122.jpg,4.31888e-09,1.11446e-05,0.999989
123.jpg,0.795666,0.204255,7.97233e-05
124.jpg,6.87101e-07,2.64244e-05,0.999973
125.jpg,1.70485e-05,0.957458,0.0425245
126.jpg,2.2579e-07,1.0,2.48189e-07
127.jpg,0.000334077,0.997405,0.00226083
128.jpg,5.44821e-07,0.999999,5.69195e-08
129.jpg,0.0010653,0.996846,0.00208891
130.jpg,0.000592166,0.999184,0.000224224
131.jpg,3.07365e-08,2.90061e-05,0.999971
132.jpg,1.98784e-05,0.000778006,0.999202
133.jpg,5.4727e-10,6.41988e-06,0.999994
134.jpg,2.43808e-07,1.0,2.27519e-08
135.jpg,8.60008e-05,0.99664,0.00327448
136.jpg,5.93125e-08,1.0,2.4044e-10
137.jpg,0.00144776,0.983736,0.0148158
138.jpg,1.0516e-06,0.999945,5.39428e-05
139.jpg,0.000302794,0.997789,0.00190869
140.jpg,0.000364337,0.998905,0.00073096
141.jpg,0.00311934,0.245642,0.751239
142.jpg,0.957128,0.0427822,9.00126e-05
143.jpg,0.000111381,0.000853291,0.999035
144.jpg,0.000373021,0.999523,0.000103528
145.jpg,1.32409e-08,8.85652e-06,0.999991
146.jpg,3.16071e-08,0.999996,4.46791e-06
147.jpg,8.98737e-07,0.999999,1.6777e-08
148.jpg,0.0287483,0.971199,5.23167e-05
149.jpg,0.00136473,0.991013,0.00762187
150.jpg,0.998604,0.00139329,2.30838e-06
151.jpg,2.2714e-07,5.38331e-06,0.999994
152.jpg,4.33786e-07,0.999998,1.08843e-06
153.jpg,1.86025e-08,0.0213131,0.978687
154.jpg,0.9996,0.000399462,2.68274e-07
155.jpg,6.26991e-05,0.0362142,0.963723
156.jpg,4.26864e-05,0.9996,0.000357018
157.jpg,8.73394e-06,0.000244547,0.999747
158.jpg,0.000296473,0.0774036,0.9223
159.jpg,0.00212616,0.997663,0.000211078
160.jpg,0.00011366,0.999821,6.50192e-05
161.jpg,0.000104567,0.999804,9.16727e-05
162.jpg,0.000463201,0.99949,4.6331e-05
163.jpg,0.000101518,0.987218,0.0126807
164.jpg,7.81867e-05,0.999917,4.98416e-06
165.jpg,0.999991,7.59841e-06,1.08115e-06
166.jpg,0.729611,0.270138,0.000250688
167.jpg,6.15461e-07,0.63055,0.36945
168.jpg,0.0226672,0.0389743,0.938358
169.jpg,0.000511759,0.98472,0.0147682
170.jpg,1.06936e-05,0.999989,1.8376e-07
171.jpg,7.66962e-06,0.043912,0.95608
172.jpg,0.000321329,0.999466,0.000212414
173.jpg,0.80158,0.151592,0.0468283
174.jpg,0.00113983,0.976137,0.0227232
175.jpg,5.57654e-09,1.8052e-06,0.999998
176.jpg,5.44804e-06,0.988355,0.0116391
177.jpg,0.0327675,0.967218,1.48066e-05
178.jpg,4.42027e-06,0.00610716,0.993888
179.jpg,4.19113e-05,0.999958,1.23121e-07
180.jpg,6.77676e-05,0.0024967,0.997436
181.jpg,0.00232347,0.997407,0.000269067
182.jpg,3.5659e-08,0.000154887,0.999845
183.jpg,0.158061,0.839214,0.00272536
184.jpg,0.00543129,0.452556,0.542012
185.jpg,0.0220029,0.0217593,0.956238
186.jpg,5.50167e-05,0.999943,1.78262e-06
187.jpg,3.27083e-08,0.0405781,0.959422
188.jpg,5.80535e-05,0.999508,0.000434304
189.jpg,6.59441e-06,0.00146244,0.998531
190.jpg,1.95708e-05,0.971179,0.0288017
191.jpg,0.00145283,0.939551,0.0589958
192.jpg,1.75272e-06,0.130157,0.869841
193.jpg,0.998657,0.00134294,9.602e-08
194.jpg,0.000201025,0.972304,0.0274953
195.jpg,0.941352,0.0584539,0.000193885
196.jpg,0.9917,0.00824917,5.04988e-05
197.jpg,0.000673948,0.999213,0.000113091
198.jpg,6.56081e-08,0.000189153,0.999811
199.jpg,4.54535e-08,0.0244339,0.975566
200.jpg,0.000170975,0.998379,0.0014501
201.jpg,1.22056e-05,0.990581,0.00940667
202.jpg,1.83306e-05,0.999973,8.5105e-06
203.jpg,3.01985e-05,0.999948,2.15619e-05
204.jpg,2.72631e-05,0.154171,0.845801
205.jpg,0.0007448,0.00223939,0.997016
206.jpg,0.000632602,0.998849,0.000518446
207.jpg,0.000229612,0.00204896,0.997721
208.jpg,8.04944e-06,0.0524101,0.947582
209.jpg,3.39007e-05,1.77598e-05,0.999948
210.jpg,0.0348852,0.00932921,0.955786
211.jpg,0.000556359,0.603211,0.396233
212.jpg,6.42459e-05,0.352273,0.647663
213.jpg,0.000184157,0.000652429,0.999163
214.jpg,0.000260203,0.999079,0.000660856
215.jpg,0.00226308,0.997719,1.75127e-05
216.jpg,0.00489816,0.934989,0.0601127
217.jpg,0.000114007,0.999886,9.1554e-08
218.jpg,1.65871e-05,0.999972,1.16501e-05
219.jpg,0.00250298,0.997323,0.000173913
220.jpg,4.62498e-06,0.999995,2.74144e-08
221.jpg,9.28453e-05,0.0014242,0.998483
222.jpg,3.46956e-05,0.027089,0.972876
223.jpg,5.20487e-10,2.83772e-07,1.0
224.jpg,5.39739e-08,0.856131,0.143869
225.jpg,6.66581e-06,0.997368,0.00262563
226.jpg,9.17608e-06,0.999973,1.76618e-05
227.jpg,0.0257303,0.602605,0.371665
228.jpg,1.31043e-07,1.0,3.01442e-08
229.jpg,0.001338,0.998649,1.29883e-05
230.jpg,1.06208e-06,0.99999,9.38209e-06
231.jpg,0.999623,0.00034676,3.01142e-05
232.jpg,0.997671,0.00232735,1.14894e-06
233.jpg,0.000819709,0.999178,2.22033e-06
234.jpg,0.0169655,0.00115976,0.981875
235.jpg,0.000985196,0.99896,5.42882e-05
236.jpg,4.39158e-06,0.862927,0.137069
237.jpg,5.65223e-06,0.999904,9.08202e-05
238.jpg,2.63957e-08,0.00059396,0.999406
239.jpg,2.23535e-07,0.999998,2.05032e-06
240.jpg,1.40968e-06,2.21342e-05,0.999976
241.jpg,0.000182052,0.89503,0.104788
242.jpg,8.93589e-05,0.996569,0.00334182
243.jpg,6.8085e-05,0.999918,1.44273e-05
244.jpg,3.64838e-07,2.95862e-05,0.99997
245.jpg,0.0101888,0.986793,0.00301783
246.jpg,0.00217552,0.997824,2.21595e-07
247.jpg,0.000510083,0.998887,0.000602935
248.jpg,0.986922,0.00999155,0.00308646
249.jpg,0.954519,0.0404461,0.00503452
250.jpg,0.000511817,0.990986,0.00850183
251.jpg,0.568395,0.431097,0.000508554
252.jpg,0.00282265,0.235706,0.761471
253.jpg,3.51484e-06,0.0023146,0.997682
254.jpg,8.14772e-06,1.76526e-05,0.999974
255.jpg,0.00943353,0.98385,0.00671619
256.jpg,3.80789e-07,3.45697e-05,0.999965
257.jpg,5.66126e-06,0.999994,3.26688e-07
258.jpg,2.51073e-08,0.00202095,0.997979
259.jpg,0.00256449,0.0166968,0.980739
260.jpg,0.976459,0.0231921,0.000349288
261.jpg,0.0763806,0.10327,0.82035
262.jpg,0.000102253,0.999882,1.56296e-05
263.jpg,3.91761e-07,0.999977,2.21249e-05
264.jpg,0.619569,0.0556561,0.324774
265.jpg,1.8687e-05,0.000216332,0.999765
266.jpg,1.07321e-05,0.000112899,0.999876
267.jpg,5.4098e-07,0.999997,2.06953e-06
268.jpg,0.949894,0.050034,7.16919e-05
269.jpg,0.623305,0.37669,4.56848e-06
270.jpg,3.77111e-09,1.85487e-05,0.999981
271.jpg,3.39009e-06,0.999897,9.96162e-05
272.jpg,6.997e-08,1.00828e-05,0.99999
273.jpg,7.09455e-08,0.00031313,0.999687
274.jpg,3.22373e-05,0.999968,1.29295e-07
275.jpg,1.68865e-06,1.99736e-06,0.999996
276.jpg,0.000506106,0.835637,0.163857
277.jpg,6.58398e-06,0.99999,3.8083e-06
278.jpg,2.14038e-05,0.00178572,0.998193
279.jpg,1.89853e-06,0.000149451,0.999849
280.jpg,7.94174e-07,0.999918,8.13842e-05
281.jpg,0.000234867,0.999101,0.000664149
282.jpg,4.22867e-07,0.998013,0.00198618
283.jpg,0.00838705,0.193893,0.79772
284.jpg,3.06121e-05,0.00129557,0.998674
285.jpg,5.27345e-05,0.999947,1.07479e-09
286.jpg,7.02911e-05,0.999915,1.43603e-05
287.jpg,1.59594e-05,0.443431,0.556553
288.jpg,4.6613e-06,1.37377e-05,0.999982
289.jpg,0.999967,3.30491e-05,6.03653e-08
290.jpg,7.0001e-05,0.999757,0.000173266
291.jpg,0.174359,0.481275,0.344366
292.jpg,6.57705e-07,0.99999,9.6179e-06
293.jpg,0.995787,0.00400231,0.000210558
294.jpg,0.0096414,0.802977,0.187381
295.jpg,1.13597e-05,0.999988,1.62149e-07
296.jpg,0.000542983,0.998583,0.000873507
297.jpg,0.00211965,0.997862,1.83159e-05
298.jpg,2.19704e-07,3.32091e-05,0.999967
299.jpg,0.342758,0.651764,0.00547776
300.jpg,0.00013241,0.999863,4.22654e-06
301.jpg,1.99443e-05,0.0132474,0.986733
302.jpg,0.000305838,0.999675,1.91557e-05
303.jpg,0.999772,0.000212,1.63796e-05
304.jpg,0.0368985,0.954571,0.00853023
305.jpg,5.60348e-05,0.967833,0.0321108
306.jpg,1.27666e-05,0.0221561,0.977831
307.jpg,8.0007e-06,0.0117579,0.988234
308.jpg,0.99428,0.00571804,2.4442e-06
309.jpg,4.16788e-06,7.03702e-05,0.999925
310.jpg,0.00170493,0.546758,0.451537
311.jpg,5.46172e-10,1.94514e-07,1.0
312.jpg,0.999374,0.000327267,0.000298691
313.jpg,6.90833e-07,0.999966,3.36191e-05
314.jpg,0.00574899,0.993059,0.00119169
315.jpg,0.000639428,0.999345,1.57157e-05
316.jpg,0.994028,0.00596706,4.66088e-06
317.jpg,0.99279,0.00687113,0.000339202
318.jpg,0.00194103,0.998057,1.45521e-06
319.jpg,3.76406e-08,0.999998,2.40227e-06
320.jpg,0.00250234,0.997497,5.20871e-07
321.jpg,0.00139018,0.952908,0.045702
322.jpg,0.000356154,0.183958,0.815686
323.jpg,0.00181526,0.00400721,0.994178
324.jpg,0.000126367,0.99936,0.00051378
325.jpg,8.94076e-06,0.000569516,0.999422
326.jpg,1.39518e-09,8.43842e-06,0.999992
327.jpg,3.25296e-05,0.97682,0.0231472
328.jpg,0.0559125,0.804429,0.139658
329.jpg,5.96356e-07,2.21302e-05,0.999977
330.jpg,0.99248,0.00749772,2.26531e-05
331.jpg,0.999662,0.000337631,5.40091e-07
332.jpg,6.54875e-05,0.894611,0.105323
333.jpg,9.41768e-09,7.76501e-06,0.999992
334.jpg,7.2621e-11,2.349e-06,0.999998
335.jpg,1.7034e-07,7.80593e-05,0.999922
336.jpg,0.000647053,0.999315,3.80382e-05
337.jpg,0.00144053,0.996275,0.00228467
338.jpg,0.000430394,0.999149,0.000420202
339.jpg,2.64552e-08,5.72818e-06,0.999994
340.jpg,1.43433e-06,0.999594,0.000404532
341.jpg,0.000549758,0.999424,2.62682e-05
342.jpg,0.0127788,0.98302,0.00420085
343.jpg,6.77356e-09,1.38143e-06,0.999999
344.jpg,0.999564,0.000424539,1.17253e-05
345.jpg,0.810832,0.189117,5.11125e-05
346.jpg,1.96069e-06,0.999998,4.01984e-07
347.jpg,5.64459e-08,1.0,4.02831e-09
348.jpg,0.00305094,0.989811,0.0071376
349.jpg,1.37571e-07,0.999757,0.000243281
350.jpg,1.08038e-06,0.999984,1.48165e-05
351.jpg,0.00267189,0.894224,0.103104
352.jpg,1.31349e-05,0.953133,0.0468534
353.jpg,5.67757e-10,2.5048e-06,0.999997
354.jpg,0.000355872,0.999642,2.06758e-06
355.jpg,0.999989,1.12067e-05,3.26108e-09
356.jpg,0.999813,0.000186661,8.05953e-07
357.jpg,2.39381e-05,0.996738,0.00323832
358.jpg,9.6234e-05,0.983225,0.0166792
359.jpg,2.20882e-07,0.000369093,0.999631
360.jpg,3.28361e-06,0.999966,3.1103e-05
361.jpg,0.00202611,0.997746,0.000227939
362.jpg,4.18175e-07,0.999998,1.3099e-06
363.jpg,0.00430311,0.995158,0.000538478
364.jpg,4.55138e-08,0.0634934,0.936507
365.jpg,0.000166435,0.999825,8.82564e-06
366.jpg,3.96305e-05,0.000317125,0.999643
367.jpg,0.751093,0.248794,0.000113274
368.jpg,0.000170533,0.00967088,0.990159
369.jpg,3.98443e-05,0.999955,5.62186e-06
370.jpg,0.00140965,0.954213,0.0443776
371.jpg,0.97323,0.0229046,0.00386564
372.jpg,1.00878e-05,0.000913324,0.999077
373.jpg,0.0971811,0.530999,0.37182
374.jpg,0.00164031,0.51056,0.4878
375.jpg,8.1792e-05,0.998337,0.00158156
376.jpg,5.35683e-06,0.00454091,0.995454
377.jpg,6.07218e-05,0.999938,1.20988e-06
378.jpg,0.0012741,0.998624,0.000101629
379.jpg,2.81191e-06,0.000102369,0.999895
380.jpg,2.09989e-07,6.03656e-05,0.999939
381.jpg,3.14219e-06,0.999895,0.00010161
382.jpg,0.997183,0.00281722,2.16391e-07
383.jpg,0.00336929,0.996631,3.26809e-08
384.jpg,8.23606e-06,0.922198,0.0777936
385.jpg,1.74669e-05,0.999842,0.000141037
386.jpg,5.33973e-11,1.29255e-08,1.0
387.jpg,3.96164e-06,0.0366192,0.963377
388.jpg,1.67327e-06,0.999972,2.65682e-05
389.jpg,0.00847392,0.991512,1.45404e-05
390.jpg,0.0154768,0.984467,5.61078e-05
391.jpg,1.86907e-06,0.0502038,0.949794
392.jpg,0.0894508,0.90934,0.00120962
393.jpg,9.24937e-07,2.36157e-06,0.999997
394.jpg,0.000392447,0.998888,0.00071912
395.jpg,0.998397,0.0015916,1.16897e-05
396.jpg,1.34712e-05,0.99996,2.64594e-05
397.jpg,0.000786091,0.99914,7.34973e-05
398.jpg,1.5084e-05,0.913093,0.0868924
399.jpg,0.000144584,0.99944,0.000415086
400.jpg,7.40631e-06,0.412933,0.587059
401.jpg,0.00734633,0.0425315,0.950122
402.jpg,0.9951,0.00489957,4.46283e-08
403.jpg,1.48443e-05,0.999473,0.000511992
404.jpg,0.00983177,0.990167,1.29258e-06
405.jpg,1.19395e-05,0.999987,8.90552e-07
406.jpg,0.987104,0.0128733,2.30679e-05
407.jpg,7.71903e-06,0.999985,7.06402e-06
408.jpg,2.72756e-05,0.971184,0.0287891
409.jpg,9.24259e-08,5.426e-06,0.999994
410.jpg,1.16766e-06,0.97997,0.0200286
411.jpg,0.0113157,0.988351,0.000333715
412.jpg,1.25373e-06,0.037945,0.962054
413.jpg,1.20874e-05,0.999456,0.000531942
414.jpg,1.40569e-05,3.70334e-05,0.999949
415.jpg,0.998739,0.00126088,1.33624e-07
416.jpg,0.998615,0.00117544,0.000209908
417.jpg,0.00249459,0.997505,4.75612e-07
418.jpg,9.41231e-09,1.58051e-05,0.999984
419.jpg,0.753324,0.240599,0.0060772
420.jpg,5.78071e-08,0.999223,0.000776557
421.jpg,1.36111e-06,0.999992,6.25457e-06
422.jpg,0.0010318,0.0322772,0.966691
423.jpg,6.42869e-06,0.00257987,0.997414
424.jpg,0.850799,0.145774,0.00342715
425.jpg,1.29577e-07,1.03272e-05,0.99999
426.jpg,5.21014e-06,0.00516563,0.994829
427.jpg,0.00196009,0.0573001,0.94074
428.jpg,7.88647e-08,1.98464e-05,0.99998
429.jpg,6.41605e-07,0.000267926,0.999731
430.jpg,0.61002,0.271898,0.118082
431.jpg,0.973143,0.0268549,1.65658e-06
432.jpg,1.82206e-08,3.4973e-06,0.999996
433.jpg,0.00109966,0.0342987,0.964602
434.jpg,0.000162774,0.999837,6.83649e-07
435.jpg,9.09838e-08,8.11617e-05,0.999919
436.jpg,1.71182e-06,0.999997,1.30876e-06
437.jpg,0.000681103,0.998433,0.000886057
438.jpg,1.76502e-07,1.0,1.37046e-08
439.jpg,0.00129688,0.984873,0.0138305
440.jpg,8.23844e-09,6.28387e-07,0.999999
441.jpg,0.00174763,0.984114,0.0141381
442.jpg,0.028869,0.970474,0.000656766
443.jpg,0.000127309,0.999822,5.07967e-05
444.jpg,2.73927e-05,0.999771,0.000201935
445.jpg,0.968494,0.0285271,0.00297848
446.jpg,4.24008e-05,0.370632,0.629326
447.jpg,1.90919e-05,0.999978,2.9612e-06
448.jpg,0.000100209,0.987009,0.0128913
449.jpg,0.661016,0.338301,0.000683271
450.jpg,2.71135e-06,0.99954,0.000457226
451.jpg,1.60442e-05,0.999978,6.23402e-06
452.jpg,4.30865e-10,0.00100474,0.998995
453.jpg,0.989332,0.010614,5.43495e-05
454.jpg,8.60546e-06,0.999984,7.20195e-06
455.jpg,2.21166e-08,0.000137,0.999863
456.jpg,0.00248039,0.997266,0.000253808
457.jpg,0.989366,0.0106315,2.52014e-06
458.jpg,0.393944,0.605754,0.000301573
459.jpg,1.99368e-08,0.999966,3.4441e-05
460.jpg,0.991047,0.00626443,0.00268865
461.jpg,0.000107849,0.248815,0.751077
462.jpg,0.00197587,0.00569404,0.99233
463.jpg,0.000102923,0.0487018,0.951195
464.jpg,0.0254881,0.974498,1.38629e-05
465.jpg,0.00023675,0.999749,1.41318e-05
466.jpg,6.1164e-05,0.999756,0.00018311
467.jpg,0.99568,0.000523123,0.00379701
468.jpg,0.000503443,0.992019,0.00747718
469.jpg,3.76502e-05,0.192266,0.807696
470.jpg,0.45178,0.509881,0.0383384
471.jpg,0.0559779,0.944005,1.69833e-05
472.jpg,0.659973,0.337232,0.00279477
473.jpg,0.00244001,0.997092,0.000467742
474.jpg,0.0909366,0.882599,0.026464
475.jpg,0.000187276,0.999801,1.21124e-05
476.jpg,0.000402897,0.614086,0.385511
477.jpg,0.999463,0.000535192,1.39465e-06
478.jpg,0.0655438,0.932458,0.00199824
479.jpg,5.382e-09,1.95959e-06,0.999998
480.jpg,0.00165385,0.478402,0.519944
481.jpg,6.70207e-08,0.00392857,0.996071
482.jpg,0.99512,0.00488037,5.35373e-09
483.jpg,0.000559426,0.999436,4.66209e-06
484.jpg,2.27752e-07,4.54661e-05,0.999954
485.jpg,2.53755e-07,3.39831e-05,0.999966
486.jpg,0.000280534,0.990737,0.00898214
487.jpg,7.28628e-06,0.999992,1.06367e-06
488.jpg,0.0858296,0.714987,0.199183
489.jpg,0.998965,0.00100205,3.32642e-05
490.jpg,2.89694e-06,0.926981,0.0730156
491.jpg,3.01192e-07,6.84373e-05,0.999931
492.jpg,0.422169,0.577183,0.000648015
493.jpg,0.00204686,0.997465,0.000488479
494.jpg,7.2178e-05,0.981788,0.0181402
495.jpg,8.225e-05,0.999899,1.88551e-05
496.jpg,1.53906e-07,2.59139e-05,0.999974
497.jpg,0.0450984,0.954902,1.08734e-07
498.jpg,0.0198717,0.960573,0.0195555
499.jpg,2.2189e-09,8.15551e-06,0.999992
500.jpg,0.00030078,0.998127,0.00157236
501.jpg,0.0741027,0.925845,5.20505e-05
502.jpg,4.99213e-07,2.11377e-05,0.999978
503.jpg,1.93917e-07,0.999389,0.000611138
504.jpg,5.42395e-07,0.000421899,0.999578
505.jpg,0.000167012,0.999833,7.26399e-08
506.jpg,3.03884e-05,0.999969,8.98698e-07
507.jpg,0.00155275,0.720064,0.278383
508.jpg,3.10316e-08,0.999991,8.57384e-06
509.jpg,0.0051413,0.994733,0.000125337
510.jpg,0.000301245,0.995639,0.00405953
511.jpg,0.000229884,0.00513411,0.994636
10000.jpg,1.31173e-05,0.999987,2.04666e-07
10001.jpg,0.0703939,0.929468,0.00013813
10002.jpg,0.0347353,0.80644,0.158825
10003.jpg,0.241787,0.758209,3.98115e-06
10004.jpg,0.00322527,0.996772,2.71892e-06
10005.jpg,0.000209803,0.842141,0.157649
10006.jpg,0.000409205,0.999496,9.43721e-05
10007.jpg,0.54973,0.450121,0.000148712
10008.jpg,4.18996e-05,0.99944,0.000518402
10009.jpg,0.736023,0.263914,6.27832e-05
10010.jpg,1.77532e-05,0.00249852,0.997484
10011.jpg,8.70591e-05,0.00121389,0.998699
10012.jpg,0.0452401,0.954512,0.000247486
10013.jpg,0.126064,0.864285,0.009651
10014.jpg,0.016657,0.983171,0.000171742
10015.jpg,2.12865e-07,3.89801e-07,0.999999
10016.jpg,3.22289e-05,0.999826,0.000142128
10017.jpg,1.68866e-06,0.999971,2.71698e-05
10018.jpg,2.5631e-05,0.800708,0.199266
10019.jpg,6.18933e-05,0.999841,9.74274e-05
10020.jpg,0.00198152,0.633248,0.364771
10021.jpg,3.76169e-06,4.72203e-05,0.999949
10022.jpg,0.00250749,0.363902,0.633591
10023.jpg,0.978586,0.0213947,1.97419e-05
10024.jpg,2.37076e-06,0.00115539,0.998842
10025.jpg,0.000670923,0.923933,0.0753958
10026.jpg,0.00086773,0.998311,0.00082143
10027.jpg,2.69053e-05,0.999973,5.7773e-07
10028.jpg,0.000526161,0.0387159,0.960758
10029.jpg,0.00598929,0.98948,0.00453077
10030.jpg,6.51574e-08,0.000255862,0.999744
10031.jpg,0.00378441,0.992996,0.00321984
10032.jpg,0.000166732,0.962933,0.0369007
10033.jpg,0.00754225,0.992363,9.43959e-05
10034.jpg,0.00140012,0.998596,3.78992e-06
10035.jpg,0.00997067,0.988537,0.00149236
10036.jpg,0.000128403,0.998892,0.000979514
10037.jpg,0.000482249,0.999317,0.000200992
10038.jpg,0.000786042,0.99795,0.00126427
10039.jpg,0.999997,2.48984e-06,1.13866e-09
10040.jpg,0.00256735,0.996494,0.000938939
10041.jpg,0.000284821,0.999171,0.000544629
10042.jpg,2.70462e-07,0.00885957,0.99114
10043.jpg,2.41464e-07,0.999991,8.39681e-06
10044.jpg,0.00712679,0.962169,0.0307038
10045.jpg,0.0284959,0.968889,0.00261545
10046.jpg,0.0116914,0.98823,7.82199e-05
10047.jpg,0.734918,0.264395,0.000686871
10048.jpg,7.81343e-08,1.05821e-05,0.999989
10049.jpg,1.87206e-06,0.0433134,0.956685
10050.jpg,1.42313e-06,0.999974,2.49688e-05
10051.jpg,7.48574e-06,0.0427751,0.957217
