image_name,Type_1,Type_2,Type_3
118.jpg,0.00343173,0.0414981,0.95507
119.jpg,0.288451,0.700132,0.0114174
120.jpg,0.0241939,0.946296,0.0295098
121.jpg,0.0067852,0.972401,0.0208138
122.jpg,0.00215441,0.0619621,0.935883
123.jpg,0.309497,0.655205,0.0352983
124.jpg,0.00780084,0.089058,0.903141
125.jpg,0.00601757,0.217265,0.776718
126.jpg,0.0919048,0.875311,0.0327846
127.jpg,0.0263024,0.4818,0.491898
128.jpg,0.0414347,0.954268,0.00429744
129.jpg,0.0342818,0.934492,0.0312257
130.jpg,0.148495,0.830681,0.0208244
131.jpg,0.00495038,0.0709009,0.924149
132.jpg,0.0121003,0.235735,0.752164
133.jpg,0.00419064,0.0769459,0.918863
134.jpg,0.00789731,0.9874,0.00470276
135.jpg,0.198344,0.772189,0.0294668
136.jpg,0.0852735,0.910852,0.00387418
137.jpg,0.161302,0.763979,0.0747188
138.jpg,0.00888629,0.235711,0.755402
139.jpg,0.120727,0.859655,0.0196186
140.jpg,0.0712978,0.869402,0.0593006
141.jpg,0.00392177,0.174926,0.821152
142.jpg,0.597184,0.389049,0.0137673
143.jpg,0.00263368,0.0657318,0.931635
144.jpg,0.199027,0.799625,0.00134818
145.jpg,0.0133919,0.299,0.687608
146.jpg,0.0736345,0.915832,0.010534
147.jpg,0.00812279,0.950742,0.0411349
148.jpg,0.275498,0.68864,0.0358619
149.jpg,0.0720735,0.431195,0.496732
150.jpg,0.371974,0.6147,0.0133268
151.jpg,0.00713452,0.16831,0.824555
152.jpg,0.0300598,0.66198,0.30796
153.jpg,0.0129469,0.130024,0.857029
154.jpg,0.608949,0.361518,0.0295337
155.jpg,0.566203,0.430305,0.00349179
156.jpg,0.0461291,0.510837,0.443034
157.jpg,0.0348827,0.866865,0.0982527
158.jpg,0.0646639,0.4415,0.493836
159.jpg,0.120678,0.812749,0.0665735
160.jpg,0.0652859,0.909189,0.0255254
161.jpg,0.0344327,0.246528,0.719039
162.jpg,0.0125356,0.185062,0.802402
163.jpg,0.41974,0.546716,0.033544
164.jpg,0.0503712,0.7135,0.236128
165.jpg,0.543114,0.450474,0.00641199
166.jpg,0.65836,0.325636,0.0160047
167.jpg,0.00840678,0.184141,0.807452
168.jpg,0.248786,0.655083,0.0961317
169.jpg,0.267175,0.527079,0.205745
170.jpg,0.0665459,0.726633,0.206821
171.jpg,0.0285124,0.273723,0.697764
172.jpg,0.126273,0.856227,0.0174996
173.jpg,0.00943308,0.218878,0.771689
174.jpg,0.198615,0.606891,0.194494
175.jpg,0.0056435,0.20746,0.786896
176.jpg,0.0279518,0.229868,0.74218
177.jpg,0.16621,0.601025,0.232765
178.jpg,0.00705557,0.130348,0.862596
179.jpg,0.138383,0.859855,0.00176198
180.jpg,0.0257031,0.134614,0.839683
181.jpg,0.0296295,0.741925,0.228446
182.jpg,0.00994715,0.307425,0.682628
183.jpg,0.0585276,0.319035,0.622437
184.jpg,0.00507241,0.0725371,0.92239
185.jpg,0.0619033,0.741178,0.196919
186.jpg,0.0520293,0.913179,0.0347913
187.jpg,0.00537943,0.166115,0.828506
188.jpg,0.0123531,0.483332,0.504315
189.jpg,0.120382,0.813661,0.0659576
190.jpg,0.00452289,0.873758,0.121719
191.jpg,0.00788176,0.171939,0.82018
192.jpg,0.0140511,0.116016,0.869933
193.jpg,0.204508,0.764015,0.0314766
194.jpg,0.0129581,0.259805,0.727237
195.jpg,0.0339062,0.711325,0.254769
196.jpg,0.377666,0.616138,0.00619544
197.jpg,0.303735,0.672849,0.0234164
198.jpg,0.00438014,0.267403,0.728217
199.jpg,0.00559092,0.185852,0.808557
200.jpg,0.0826295,0.875412,0.0419585
201.jpg,0.0554131,0.930412,0.0141749
202.jpg,0.351872,0.59008,0.0580481
203.jpg,0.0476329,0.665894,0.286473
204.jpg,0.0310898,0.665651,0.303259
205.jpg,0.00462156,0.0636911,0.931687
206.jpg,0.0927173,0.698985,0.208298
207.jpg,0.140321,0.510854,0.348825
208.jpg,0.0398625,0.618738,0.341399
209.jpg,0.00492206,0.0256542,0.969424
210.jpg,0.0716334,0.62238,0.305987
211.jpg,0.200443,0.796896,0.0026613
212.jpg,0.0994792,0.78006,0.120461
213.jpg,0.0146632,0.159149,0.826188
214.jpg,0.205666,0.713097,0.0812369
215.jpg,0.136399,0.860396,0.00320487
216.jpg,0.217498,0.584057,0.198445
217.jpg,0.535452,0.457366,0.00718248
218.jpg,0.06144,0.925151,0.0134095
219.jpg,0.0168824,0.17228,0.810837
220.jpg,0.132252,0.845549,0.0221994
221.jpg,0.000646852,0.0384572,0.960896
222.jpg,0.00814596,0.444717,0.547137
223.jpg,0.000499721,0.0348032,0.964697
224.jpg,0.00373623,0.375968,0.620296
225.jpg,0.0631989,0.815986,0.120816
226.jpg,0.0224712,0.230474,0.747055
227.jpg,0.0344418,0.737228,0.22833
228.jpg,0.0768498,0.919167,0.00398335
229.jpg,0.10925,0.75492,0.13583
230.jpg,0.221009,0.739273,0.0397184
231.jpg,0.702287,0.295983,0.00172915
232.jpg,0.475886,0.493827,0.0302875
233.jpg,0.587196,0.385192,0.0276121
234.jpg,0.0127448,0.0730837,0.914172
235.jpg,0.0674641,0.852334,0.0802016
236.jpg,0.101088,0.727925,0.170987
237.jpg,0.010812,0.384333,0.604855
238.jpg,0.00575794,0.258281,0.735961
239.jpg,0.0779603,0.877662,0.0443779
240.jpg,0.00793136,0.206895,0.785173
241.jpg,0.133677,0.716241,0.150082
242.jpg,0.202922,0.663563,0.133515
243.jpg,0.111021,0.863358,0.0256206
244.jpg,0.00682548,0.0722394,0.920935
245.jpg,0.218131,0.769983,0.0118861
246.jpg,0.316642,0.673351,0.0100071
247.jpg,0.0697919,0.48916,0.441048
248.jpg,0.00772061,0.0708049,0.921474
249.jpg,0.0128841,0.266076,0.72104
250.jpg,0.041093,0.314249,0.644658
251.jpg,0.0297179,0.814458,0.155824
252.jpg,0.0798646,0.586482,0.333653
253.jpg,0.00910837,0.676089,0.314802
254.jpg,0.00166215,0.0238027,0.974535
255.jpg,0.0357914,0.775938,0.188271
256.jpg,0.00145516,0.112326,0.886219
257.jpg,0.126001,0.855198,0.0188003
258.jpg,0.00749621,0.196839,0.795665
259.jpg,0.0163979,0.259343,0.724259
260.jpg,0.243139,0.693141,0.06372
261.jpg,0.124716,0.867486,0.00779723
262.jpg,0.140251,0.81261,0.0471391
263.jpg,0.032782,0.91639,0.0508285
264.jpg,0.00121661,0.032618,0.966165
265.jpg,0.00456688,0.0482733,0.94716
266.jpg,0.0114721,0.113842,0.874686
267.jpg,0.0920966,0.890677,0.0172263
268.jpg,0.1672,0.818916,0.0138846
269.jpg,0.399673,0.598984,0.0013436
270.jpg,0.000890177,0.0456524,0.953457
271.jpg,0.0842918,0.714303,0.201405
272.jpg,0.0410955,0.685137,0.273768
273.jpg,0.00674605,0.133934,0.85932
274.jpg,0.159267,0.818139,0.0225938
275.jpg,0.0408645,0.12469,0.834446
276.jpg,0.0117639,0.53294,0.455296
277.jpg,0.313653,0.660791,0.0255557
278.jpg,0.0139712,0.282415,0.703613
279.jpg,0.0114799,0.0759137,0.912606
280.jpg,0.0576721,0.426301,0.516027
281.jpg,0.0357042,0.211336,0.75296
282.jpg,0.0847949,0.798043,0.117162
283.jpg,0.0116757,0.0796874,0.908637
284.jpg,0.00279292,0.024866,0.972341
285.jpg,0.260904,0.702692,0.0364046
286.jpg,0.0345157,0.597407,0.368078
287.jpg,0.008915,0.475831,0.515254
288.jpg,0.200754,0.473128,0.326118
289.jpg,0.524073,0.437439,0.0384884
290.jpg,0.0594426,0.904836,0.0357211
291.jpg,0.224272,0.716839,0.0588888
292.jpg,0.170361,0.815548,0.0140917
293.jpg,0.412229,0.473433,0.114337
294.jpg,0.0591701,0.932613,0.00821646
295.jpg,0.0530167,0.885398,0.0615857
296.jpg,0.186869,0.799265,0.0138658
297.jpg,0.153075,0.823882,0.0230438
298.jpg,0.00792731,0.0973001,0.894773
299.jpg,0.30644,0.655187,0.0383726
300.jpg,0.33815,0.643451,0.0183997
301.jpg,0.0326159,0.372583,0.594802
302.jpg,0.00288834,0.0401924,0.956919
303.jpg,0.25438,0.66745,0.0781702
304.jpg,0.556941,0.427348,0.0157113
305.jpg,0.0239116,0.943736,0.0323528
306.jpg,0.132409,0.773695,0.0938963
307.jpg,0.0182076,0.136326,0.845466
308.jpg,0.330466,0.64025,0.0292842
309.jpg,0.0106279,0.057856,0.931516
310.jpg,0.0246649,0.355325,0.62001
311.jpg,0.00471517,0.0772474,0.918037
312.jpg,0.145325,0.798015,0.0566592
313.jpg,0.0180255,0.570866,0.411108
314.jpg,0.102891,0.80672,0.0903884
315.jpg,0.051238,0.394153,0.554609
316.jpg,0.157652,0.816588,0.0257593
317.jpg,0.211014,0.667825,0.121161
318.jpg,0.262687,0.727064,0.0102494
319.jpg,0.0200068,0.789259,0.190734
320.jpg,0.0801026,0.914864,0.00503339
321.jpg,0.023988,0.332184,0.643828
322.jpg,0.00842539,0.0965126,0.895062
323.jpg,0.0725206,0.76778,0.1597
324.jpg,0.144744,0.756598,0.0986572
325.jpg,0.0220352,0.306139,0.671826
326.jpg,0.00304794,0.0961268,0.900825
327.jpg,0.0225316,0.251526,0.725943
328.jpg,0.124486,0.393645,0.481869
329.jpg,0.0287429,0.830121,0.141136
330.jpg,0.213402,0.657324,0.129274
331.jpg,0.724166,0.269493,0.00634071
332.jpg,0.186791,0.55175,0.26146
333.jpg,0.0050154,0.129154,0.86583
334.jpg,0.00239342,0.0548754,0.942731
335.jpg,0.0105965,0.153011,0.836392
336.jpg,0.582491,0.407622,0.00988683
337.jpg,0.0768967,0.587894,0.335209
338.jpg,0.128802,0.61125,0.259948
339.jpg,0.00345368,0.337065,0.659482
340.jpg,0.0903908,0.867313,0.0422966
341.jpg,0.0488112,0.692244,0.258945
342.jpg,0.0398175,0.509636,0.450546
343.jpg,0.00414268,0.0519822,0.943875
344.jpg,0.515181,0.474703,0.010116
345.jpg,0.0539491,0.936518,0.00953275
346.jpg,0.038283,0.730744,0.230973
347.jpg,0.102638,0.825745,0.0716173
348.jpg,0.00397196,0.154342,0.841686
349.jpg,0.0574131,0.908025,0.0345621
350.jpg,0.0189229,0.510135,0.470942
351.jpg,0.00738154,0.610406,0.382212
352.jpg,0.0623104,0.592264,0.345426
353.jpg,0.00270545,0.0939537,0.903341
354.jpg,0.132714,0.78358,0.0837058
355.jpg,0.624492,0.362779,0.0127291
356.jpg,0.424865,0.569831,0.00530402
357.jpg,0.150948,0.751145,0.0979069
358.jpg,0.0248955,0.964058,0.0110465
359.jpg,0.00731499,0.0745248,0.91816
360.jpg,0.0513625,0.928502,0.0201353
361.jpg,0.00925307,0.104041,0.886706
362.jpg,0.0151923,0.948546,0.0362617
363.jpg,0.0260337,0.437118,0.536849
364.jpg,0.0043557,0.0680829,0.927561
365.jpg,0.0335302,0.888864,0.0776054
366.jpg,0.00576515,0.039966,0.954269
367.jpg,0.44174,0.538847,0.0194131
368.jpg,0.122545,0.388634,0.488822
369.jpg,0.0163565,0.860521,0.123122
370.jpg,0.0541361,0.306407,0.639457
371.jpg,0.291873,0.692253,0.0158737
372.jpg,0.00159958,0.061545,0.936855
373.jpg,0.17653,0.801199,0.0222708
374.jpg,0.0143553,0.462518,0.523127
375.jpg,0.147604,0.786422,0.065974
376.jpg,0.0163495,0.400478,0.583172
377.jpg,0.0854819,0.907673,0.00684507
378.jpg,0.0356226,0.477064,0.487314
379.jpg,0.00614232,0.0457658,0.948092
380.jpg,0.0159635,0.0799179,0.904119
381.jpg,0.22285,0.741502,0.0356478
382.jpg,0.313662,0.68494,0.00139795
383.jpg,0.262644,0.677519,0.0598365
384.jpg,0.0676632,0.478998,0.453339
385.jpg,0.025989,0.371844,0.602167
386.jpg,0.000755109,0.0165785,0.982666
387.jpg,0.0340457,0.270989,0.694966
388.jpg,0.0499051,0.326732,0.623363
389.jpg,0.0488707,0.93758,0.0135494
390.jpg,0.0688378,0.55661,0.374552
391.jpg,0.00353024,0.598744,0.397725
392.jpg,0.113936,0.514046,0.372019
393.jpg,0.073641,0.385215,0.541144
394.jpg,0.0563365,0.854001,0.0896627
395.jpg,0.102903,0.740966,0.156131
396.jpg,0.0886644,0.36575,0.545586
397.jpg,0.137571,0.828548,0.0338806
398.jpg,0.0223867,0.524276,0.453337
399.jpg,0.0880429,0.42577,0.486187
400.jpg,0.0151751,0.182158,0.802667
401.jpg,0.0843471,0.892693,0.0229598
402.jpg,0.20962,0.722168,0.0682117
403.jpg,0.0663189,0.924617,0.00906377
404.jpg,0.0974734,0.891583,0.0109439
405.jpg,0.141383,0.839038,0.0195789
406.jpg,0.595851,0.39441,0.00973805
407.jpg,0.44632,0.541479,0.0122012
408.jpg,0.0859319,0.76477,0.149298
409.jpg,0.00137073,0.02216,0.976469
410.jpg,0.0108664,0.593721,0.395412
411.jpg,0.103751,0.721096,0.175153
412.jpg,0.125356,0.851161,0.0234826
413.jpg,0.0293841,0.253316,0.7173
414.jpg,0.00927649,0.0718904,0.918833
415.jpg,0.257344,0.740851,0.00180451
416.jpg,0.182238,0.801281,0.0164809
417.jpg,0.18531,0.793509,0.0211818
418.jpg,0.00256284,0.0399334,0.957504
419.jpg,0.238471,0.708298,0.0532312
420.jpg,0.00747925,0.101661,0.89086
421.jpg,0.108723,0.801405,0.0898717
422.jpg,0.00397087,0.0369556,0.959074
423.jpg,0.00773661,0.159086,0.833177
424.jpg,0.0456548,0.623241,0.331104
425.jpg,0.000903803,0.0195153,0.979581
426.jpg,0.124346,0.764991,0.110662
427.jpg,0.0273001,0.482624,0.490076
428.jpg,0.00353842,0.178004,0.818458
429.jpg,0.000407304,0.0144111,0.985182
430.jpg,0.08534,0.816366,0.098294
431.jpg,0.537125,0.454654,0.00822077
432.jpg,0.00209072,0.06241,0.935499
433.jpg,0.0424528,0.42134,0.536207
434.jpg,0.0968473,0.773508,0.129645
435.jpg,0.00250987,0.0788982,0.918592
436.jpg,0.086641,0.907456,0.00590284
437.jpg,0.118023,0.824872,0.0571045
438.jpg,0.0160025,0.981112,0.00288598
439.jpg,0.0154087,0.752183,0.232408
440.jpg,0.00350998,0.0395278,0.956962
441.jpg,0.0954836,0.804254,0.100262
442.jpg,0.228468,0.590703,0.18083
443.jpg,0.0116374,0.0667408,0.921622
444.jpg,0.0442638,0.901398,0.0543377
445.jpg,0.109632,0.66295,0.227418
446.jpg,0.0723353,0.844374,0.0832909
447.jpg,0.0653497,0.757159,0.177491
448.jpg,0.00390414,0.156999,0.839097
449.jpg,0.206415,0.72691,0.0666741
450.jpg,0.0131403,0.48618,0.500679
451.jpg,0.0598664,0.913899,0.0262347
452.jpg,0.000444187,0.0250355,0.97452
453.jpg,0.553321,0.433387,0.0132926
454.jpg,0.130408,0.670584,0.199009
455.jpg,0.107813,0.754735,0.137452
456.jpg,0.704377,0.274048,0.0215747
457.jpg,0.573012,0.423577,0.00341086
458.jpg,0.0928338,0.893497,0.0136693
459.jpg,0.148759,0.634523,0.216717
460.jpg,0.165996,0.771936,0.0620682
461.jpg,0.018876,0.39666,0.584464
462.jpg,0.0850383,0.737839,0.177122
463.jpg,0.0202096,0.529642,0.450149
464.jpg,0.341015,0.602158,0.0568269
465.jpg,0.0174728,0.929307,0.0532198
466.jpg,0.0505804,0.895978,0.0534418
467.jpg,0.199729,0.738585,0.0616867
468.jpg,0.0243273,0.900627,0.0750454
469.jpg,0.0325382,0.690744,0.276718
470.jpg,0.21421,0.428359,0.357431
471.jpg,0.240287,0.617889,0.141824
472.jpg,0.1336,0.768653,0.0977472
473.jpg,0.0347705,0.261908,0.703321
474.jpg,0.105666,0.797826,0.0965078
475.jpg,0.171106,0.802105,0.0267893
476.jpg,0.164375,0.805957,0.0296676
477.jpg,0.642914,0.355666,0.00142066
478.jpg,0.0427192,0.905372,0.0519084
479.jpg,0.0458241,0.607722,0.346454
480.jpg,0.279843,0.705964,0.0141936
481.jpg,0.0089072,0.0684153,0.922678
482.jpg,0.409512,0.575404,0.0150847
483.jpg,0.410229,0.563299,0.0264722
484.jpg,0.13264,0.553121,0.314239
485.jpg,0.00292101,0.0436587,0.95342
486.jpg,0.157597,0.62892,0.213483
487.jpg,0.228527,0.728625,0.042848
488.jpg,0.0792936,0.307145,0.613562
489.jpg,0.0793465,0.687908,0.232745
490.jpg,0.147852,0.762953,0.0891952
491.jpg,0.0174876,0.746518,0.235995
492.jpg,0.192375,0.790187,0.0174376
493.jpg,0.0499034,0.902891,0.0472052
494.jpg,0.0344086,0.779574,0.186018
495.jpg,0.0376591,0.955113,0.00722757
496.jpg,0.00662775,0.376128,0.617244
497.jpg,0.217637,0.694026,0.0883364
498.jpg,0.0504836,0.663063,0.286453
499.jpg,0.00168621,0.0443469,0.953967
500.jpg,0.094254,0.413824,0.491922
501.jpg,0.251673,0.732667,0.0156597
502.jpg,0.0674905,0.239716,0.692793
503.jpg,0.0144844,0.345935,0.639581
504.jpg,0.000796638,0.0607984,0.938405
505.jpg,0.0860152,0.799981,0.114004
506.jpg,0.0378643,0.820474,0.141662
507.jpg,0.103151,0.823301,0.0735482
508.jpg,0.0363001,0.607188,0.356512
509.jpg,0.148015,0.757726,0.0942597
510.jpg,0.00912789,0.0780124,0.91286
511.jpg,0.00480026,0.0638646,0.931335
